palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
recompensado,"['re', 'com', 'pen', 'sa', 'do']",re·com·pen·sa·do,adjetivo,"['ɦe', 'kõ', 'pẽ', 'sˈa', 'dʊ']",ɦe.kõ.pẽ.sˈa.dʊ,2,penultima,pẽ,sˈa,dʊ
recompensador,"['re', 'com', 'pen', 'sa', 'dor']",re·com·pen·sa·dor,adjetivo,"['ɦe', 'kõ', 'pẽ', 'sa', 'dˈo']",ɦe.kõ.pẽ.sa.dˈo,1,ultima,pẽ,sa,dˈo
recompensador,"['re', 'com', 'pen', 'sa', 'dor']",re·com·pen·sa·dor,nome masculino,"['ɦe', 'kõ', 'pẽ', 'sa', 'dˈo']",ɦe.kõ.pẽ.sa.dˈo,1,ultima,pẽ,sa,dˈo
recompensadora,"['re', 'com', 'pen', 'sa', 'do', 'ra']",re·com·pen·sa·do·ra,nome feminino,"['ɦe', 'kõ', 'pẽ', 'sa', 'dˈo', 'ɾɐ']",ɦe.kõ.pẽ.sa.dˈo.ɾɐ,2,penultima,sa,dˈo,ɾɐ
recompensar,"['re', 'com', 'pen', 'sar']",re·com·pen·sar,verbo,"['ɦe', 'kõ', 'pẽ', 'sˈa']",ɦe.kõ.pẽ.sˈa,1,ultima,kõ,pẽ,sˈa
recompilação,"['re', 'com', 'pi', 'la', 'ção']",re·com·pi·la·ção,nome feminino,"['ɦe', 'kõ', 'pi', 'la', 'sˈɐ̃w']",ɦe.kõ.pi.la.sˈɐ̃w,1,ultima,pi,la,sˈɐ̃w
recompilador,"['re', 'com', 'pi', 'la', 'dor']",re·com·pi·la·dor,nome masculino,"['ɦe', 'kõ', 'pi', 'la', 'dˈoɾ']",ɦe.kõ.pi.la.dˈoɾ,1,ultima,pi,la,dˈoɾ
recompilar,"['re', 'com', 'pi', 'lar']",re·com·pi·lar,verbo,"['ɦe', 'kõ', 'pi', 'lˈaɾ']",ɦe.kõ.pi.lˈaɾ,1,ultima,kõ,pi,lˈaɾ
recomponente,"['re', 'com', 'po', 'nen', 'te']",re·com·po·nen·te,adjetivo,"['ɦe', 'kõ', 'põ', 'nˈẽ', 'tʃɪ']",ɦe.kõ.põ.nˈẽ.tʃɪ,2,penultima,põ,nˈẽ,tʃɪ
recompor,"['re', 'com', 'por']",re·com·por,verbo,"['ɦe', 'kõ', 'pˈo']",ɦe.kõ.pˈo,1,ultima,ɦe,kõ,pˈo
recomposição,"['re', 'com', 'po', 'si', 'ção']",re·com·po·si·ção,nome feminino,"['ɦe', 'kõ', 'po', 'zi', 'sˈɐ̃w']",ɦe.kõ.po.zi.sˈɐ̃w,1,ultima,po,zi,sˈɐ̃w
recomprar,"['re', 'com', 'prar']",re·com·prar,verbo,"['ɦe', 'kõ', 'pɾˈa']",ɦe.kõ.pɾˈa,1,ultima,ɦe,kõ,pɾˈa
recôncavo,"['re', 'côn', 'ca', 'vo']",re·côn·ca·vo,nome masculino,"['ɦe', 'kˈõ', 'ka', 'vʊ']",ɦe.kˈõ.ka.vʊ,3,antepenultima,kˈõ,ka,vʊ
reconcentração,"['re', 'con', 'cen', 'tra', 'ção']",re·con·cen·tra·ção,nome feminino,"['ɦe', 'kõ', 'sẽ', 'tɾa', 'sˈɐ̃w']",ɦe.kõ.sẽ.tɾa.sˈɐ̃w,1,ultima,sẽ,tɾa,sˈɐ̃w
reconcentrar,"['re', 'con', 'cen', 'trar']",re·con·cen·trar,verbo,"['ɦe', 'kõ', 'sẽ', 'tɾˈa']",ɦe.kõ.sẽ.tɾˈa,1,ultima,kõ,sẽ,tɾˈa
