palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
marcha-atrás,"['mar', 'cha', 'a', 'trás']",mar·cha-a·trás,nome feminino,"['mˌah', 'ʃɐ', 'a', 'tɾˈaʃ']",mˌah.ʃɐ.a.tɾˈaʃ,1,ultima,ʃɐ,a,tɾˈaʃ
marchador,"['mar', 'cha', 'dor']",mar·cha·dor,nome masculino,"['mah', 'ʃa', 'dˈo']",mah.ʃa.dˈo,1,ultima,mah,ʃa,dˈo
marchador,"['mar', 'cha', 'dor']",mar·cha·dor,adjetivo,"['mah', 'ʃa', 'dˈo']",mah.ʃa.dˈo,1,ultima,mah,ʃa,dˈo
marchante,"['mar', 'chan', 'te']",mar·chan·te,nome masculino,"['mah', 'ʃˈɐ̃', 'tʃɪ']",mah.ʃˈɐ̃.tʃɪ,2,penultima,mah,ʃˈɐ̃,tʃɪ
marchar,"['mar', 'char']",mar·char,verbo,"['mah', 'ʃˈa']",mah.ʃˈa,1,ultima,,mah,ʃˈa
marcial,"['mar', 'ci', 'al']",mar·ci·al,adjetivo,"['mah', 'si', 'ˈaw']",mah.si.ˈaw,1,ultima,mah,si,ˈaw
marcialmente,"['mar', 'ci', 'al', 'men', 'te']",mar·ci·al·men·te,advérbio,"['mah', 'si', 'aw', 'mˈẽ', 'tʃɪ']",mah.si.aw.mˈẽ.tʃɪ,2,penultima,aw,mˈẽ,tʃɪ
marciana,"['mar', 'ci', 'a', 'na']",mar·ci·a·na,nome feminino,"['mah', 'si', 'ˈɐ̃', 'nɐ']",mah.si.ˈɐ̃.nɐ,2,penultima,si,ˈɐ̃,nɐ
marciano,"['mar', 'ci', 'a', 'no']",mar·ci·a·no,nome masculino,"['mah', 'si', 'ˈɐ̃', 'nʊ']",mah.si.ˈɐ̃.nʊ,2,penultima,si,ˈɐ̃,nʊ
marciano,"['mar', 'ci', 'a', 'no']",mar·ci·a·no,adjetivo,"['mah', 'si', 'ˈɐ̃', 'nʊ']",mah.si.ˈɐ̃.nʊ,2,penultima,si,ˈɐ̃,nʊ
márcio,"['már', 'ci', 'o']",már·ci·o,adjetivo,"['mˈah', 'sjʊ']",mˈah.sjʊ,3,antepenultima,,mˈah,sjʊ
marcionismo,"['mar', 'ci', 'o', 'nis', 'mo']",mar·ci·o·nis·mo,nome masculino,"['mah', 'sjõ', 'nˈiʒ', 'mʊ']",mah.sjõ.nˈiʒ.mʊ,2,penultima,sjõ,nˈiʒ,mʊ
marco,"['mar', 'co']",mar·co,nome masculino,"['mˈah', 'kʊ']",mˈah.kʊ,2,penultima,,mˈah,kʊ
março,"['mar', 'ço']",mar·ço,nome masculino,"['mˈah', 'sʊ']",mˈah.sʊ,2,penultima,,mˈah,sʊ
marcuense,"['mar', 'cu', 'en', 'se']",mar·cu·en·se,nome masculino,"['mah', 'ku', 'ˈẽ', 'sɪ']",mah.ku.ˈẽ.sɪ,2,penultima,ku,ˈẽ,sɪ
marcuense,"['mar', 'cu', 'en', 'se']",mar·cu·en·se,adjetivo,"['mah', 'ku', 'ˈẽ', 'sɪ']",mah.ku.ˈẽ.sɪ,2,penultima,ku,ˈẽ,sɪ
maré,"['ma', 'ré']",ma·ré,nome feminino,"['ma', 'ɾˈɛ']",ma.ɾˈɛ,1,ultima,,ma,ɾˈɛ
maré-cheia,"['ma', 'ré', 'chei', 'a']",ma·ré-chei·a,nome feminino,"['ma', 'ɾˌɛ', 'ʃˈej', 'ɐ']",ma.ɾˌɛ.ʃˈej.ɐ,2,penultima,ɾˌɛ,ʃˈej,ɐ
mareação,"['ma', 're', 'a', 'ção']",ma·re·a·ção,nome feminino,"['ma', 'ɾe', 'a', 'sˈɐ̃w']",ma.ɾe.a.sˈɐ̃w,1,ultima,ɾe,a,sˈɐ̃w
mareante,"['ma', 're', 'an', 'te']",ma·re·an·te,nome masculino,"['ma', 'ɾi', 'ˈɐ̃', 'tʃɪ']",ma.ɾi.ˈɐ̃.tʃɪ,2,penultima,ɾi,ˈɐ̃,tʃɪ
mareante,"['ma', 're', 'an', 'te']",ma·re·an·te,adjetivo,"['ma', 'ɾi', 'ˈɐ̃', 'tʃɪ']",ma.ɾi.ˈɐ̃.tʃɪ,2,penultima,ɾi,ˈɐ̃,tʃɪ
marear,"['ma', 're', 'ar']",ma·re·ar,verbo,"['ma', 'ɾi', 'ˈa']",ma.ɾi.ˈa,1,ultima,ma,ɾi,ˈa
marechal,"['ma', 're', 'chal']",ma·re·chal,nome masculino,"['ma', 'ɾe', 'ʃˈaw']",ma.ɾe.ʃˈaw,1,ultima,ma,ɾe,ʃˈaw
marégrafo,"['ma', 'ré', 'gra', 'fo']",ma·ré·gra·fo,nome masculino,"['ma', 'ɾˈɛ', 'gɾa', 'fʊ']",ma.ɾˈɛ.gɾa.fʊ,3,antepenultima,ɾˈɛ,gɾa,fʊ
marejar,"['ma', 're', 'jar']",ma·re·jar,verbo,"['ma', 'ɾe', 'ʒˈa']",ma.ɾe.ʒˈa,1,ultima,ma,ɾe,ʒˈa
maremoto,"['ma', 're', 'mo', 'to']",ma·re·mo·to,nome masculino,"['ma', 'ɾẽ', 'mˈɔ', 'tʊ']",ma.ɾẽ.mˈɔ.tʊ,2,penultima,ɾẽ,mˈɔ,tʊ
maresia,"['ma', 're', 'si', 'a']",ma·re·si·a,nome feminino,"['ma', 'ɾe', 'zˈi', 'ɐ']",ma.ɾe.zˈi.ɐ,2,penultima,ɾe,zˈi,ɐ
mareta,"['ma', 're', 'ta']",ma·re·ta,nome feminino,"['ma', 'ɾˈe', 'tɐ']",ma.ɾˈe.tɐ,2,penultima,ma,ɾˈe,tɐ
marfar,"['mar', 'far']",mar·far,verbo,"['mah', 'fˈa']",mah.fˈa,1,ultima,,mah,fˈa
marfim,"['mar', 'fim']",mar·fim,nome masculino,"['mah', 'fˈĩ']",mah.fˈĩ,1,ultima,,mah,fˈĩ
marfinense,"['mar', 'fi', 'nen', 'se']",mar·fi·nen·se,adjetivo,"['mah', 'fĩ', 'nˈẽ', 'sɪ']",mah.fĩ.nˈẽ.sɪ,2,penultima,fĩ,nˈẽ,sɪ
marfinense,"['mar', 'fi', 'nen', 'se']",mar·fi·nen·se,nome masculino,"['mah', 'fĩ', 'nˈẽ', 'sɪ']",mah.fĩ.nˈẽ.sɪ,2,penultima,fĩ,nˈẽ,sɪ
marfinense,"['mar', 'fi', 'nen', 'se']",mar·fi·nen·se,nome feminino,"['mah', 'fĩ', 'nˈẽ', 'sɪ']",mah.fĩ.nˈẽ.sɪ,2,penultima,fĩ,nˈẽ,sɪ
marga,"['mar', 'ga']",mar·ga,nome feminino,"['mˈaɦ', 'gɐ']",mˈaɦ.gɐ,2,penultima,,mˈaɦ,gɐ
margaça,"['mar', 'ga', 'ça']",mar·ga·ça,nome feminino,"['maɦ', 'gˈa', 'sɐ']",maɦ.gˈa.sɐ,2,penultima,maɦ,gˈa,sɐ
margar,"['mar', 'gar']",mar·gar,verbo,"['maɦ', 'gˈa']",maɦ.gˈa,1,ultima,,maɦ,gˈa
margarida,"['mar', 'ga', 'ri', 'da']",mar·ga·ri·da,nome feminino,"['maɦ', 'ga', 'ɾˈi', 'dɐ']",maɦ.ga.ɾˈi.dɐ,2,penultima,ga,ɾˈi,dɐ
margarina,"['mar', 'ga', 'ri', 'na']",mar·ga·ri·na,nome feminino,"['maɦ', 'ga', 'ɾˈĩ', 'nɐ']",maɦ.ga.ɾˈĩ.nɐ,2,penultima,ga,ɾˈĩ,nɐ
