palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
quanto,"['quan', 'to']",quan·to,pronome,"['kwˈɐ̃', 'tʊ']",kwˈɐ̃.tʊ,2,penultima,,kwˈɐ̃,tʊ
quantum,"['quan', 'tum']",quan·tum,nome masculino,"['kwɐ̃', 'tˈũ']",kwɐ̃.tˈũ,1,ultima,,kwɐ̃,tˈũ
quanza,"['quan', 'za']",quan·za,nome masculino,"['kwˈɐ̃', 'zɐ']",kwˈɐ̃.zɐ,2,penultima,,kwˈɐ̃,zɐ
quão,"['qu', 'ão']",qu·ão,advérbio,"['ku', 'ˈɐ̃w']",ku.ˈɐ̃w,1,ultima,,ku,ˈɐ̃w
quarenta,"['qua', 'ren', 'ta']",qua·ren·ta,nome masculino,"['kwa', 'ɾˈẽ', 'tɐ']",kwa.ɾˈẽ.tɐ,2,penultima,kwa,ɾˈẽ,tɐ
quarenta,"['qua', 'ren', 'ta']",qua·ren·ta,número,"['kwa', 'ɾˈẽ', 'tɐ']",kwa.ɾˈẽ.tɐ,2,penultima,kwa,ɾˈẽ,tɐ
quarentão,"['qua', 'ren', 'tão']",qua·ren·tão,adjetivo,"['kwa', 'ɾẽ', 'tˈɐ̃w']",kwa.ɾẽ.tˈɐ̃w,1,ultima,kwa,ɾẽ,tˈɐ̃w
quarentão,"['qua', 'ren', 'tão']",qua·ren·tão,nome masculino,"['kwa', 'ɾẽ', 'tˈɐ̃w']",kwa.ɾẽ.tˈɐ̃w,1,ultima,kwa,ɾẽ,tˈɐ̃w
quarentar,"['qua', 'ren', 'tar']",qua·ren·tar,verbo,"['kwa', 'ɾẽ', 'tˈa']",kwa.ɾẽ.tˈa,1,ultima,kwa,ɾẽ,tˈa
quarentena,"['qua', 'ren', 'te', 'na']",qua·ren·te·na,nome feminino,"['kwa', 'ɾẽ', 'tˈɛ̃', 'nɐ']",kwa.ɾẽ.tˈɛ̃.nɐ,2,penultima,ɾẽ,tˈɛ̃,nɐ
quarentenar,"['qua', 'ren', 'te', 'nar']",qua·ren·te·nar,verbo,"['kwa', 'ɾẽ', 'tẽ', 'nˈa']",kwa.ɾẽ.tẽ.nˈa,1,ultima,ɾẽ,tẽ,nˈa
quarentona,"['qua', 'ren', 'to', 'na']",qua·ren·to·na,nome feminino,"['kwa', 'ɾẽ', 'tˈõ', 'nɐ']",kwa.ɾẽ.tˈõ.nɐ,2,penultima,ɾẽ,tˈõ,nɐ
quaresma,"['qua', 'res', 'ma']",qua·res·ma,nome feminino,"['kwa', 'ɾˈeʒ', 'mɐ']",kwa.ɾˈeʒ.mɐ,2,penultima,kwa,ɾˈeʒ,mɐ
quaresmal,"['qua', 'res', 'mal']",qua·res·mal,adjetivo,"['kwa', 'ɾeʒ', 'mˈaw']",kwa.ɾeʒ.mˈaw,1,ultima,kwa,ɾeʒ,mˈaw
quaresmalmente,"['qua', 'res', 'mal', 'men', 'te']",qua·res·mal·men·te,advérbio,"['kwa', 'ɾeʒ', 'maw', 'mˈẽ', 'tʃɪ']",kwa.ɾeʒ.maw.mˈẽ.tʃɪ,2,penultima,maw,mˈẽ,tʃɪ
quaresmar,"['qua', 'res', 'mar']",qua·res·mar,verbo,"['kwa', 'ɾeʒ', 'mˈa']",kwa.ɾeʒ.mˈa,1,ultima,kwa,ɾeʒ,mˈa
quark,['quark'],quark,nome masculino,[''],,1,ultima,,,
quarta,"['quar', 'ta']",quar·ta,nome feminino,"['kwˈah', 'tɐ']",kwˈah.tɐ,2,penultima,,kwˈah,tɐ
quarta-feira,"['quar', 'ta', 'fei', 'ra']",quar·ta-fei·ra,nome feminino,"['kwˌah', 'tɐ', 'fˈej', 'ɾɐ']",kwˌah.tɐ.fˈej.ɾɐ,2,penultima,tɐ,fˈej,ɾɐ
quarta-feira,"['quar', 'ta', 'fei', 'ra']",quar·ta-fei·ra,adjetivo,"['kwˌah', 'tɐ', 'fˈej', 'ɾɐ']",kwˌah.tɐ.fˈej.ɾɐ,2,penultima,tɐ,fˈej,ɾɐ
quartanista,"['quar', 'ta', 'nis', 'ta']",quar·ta·nis·ta,nome masculino,"['kwah', 'tã', 'nˈiʃ', 'tɐ']",kwah.tã.nˈiʃ.tɐ,2,penultima,tã,nˈiʃ,tɐ
quartanista,"['quar', 'ta', 'nis', 'ta']",quar·ta·nis·ta,nome feminino,"['kwah', 'tã', 'nˈiʃ', 'tɐ']",kwah.tã.nˈiʃ.tɐ,2,penultima,tã,nˈiʃ,tɐ
quartão,"['quar', 'tão']",quar·tão,nome masculino,"['kwah', 'tˈɐ̃w']",kwah.tˈɐ̃w,1,ultima,,kwah,tˈɐ̃w
quartar,"['quar', 'tar']",quar·tar,verbo,"['kwah', 'tˈa']",kwah.tˈa,1,ultima,,kwah,tˈa
quartear,"['quar', 'te', 'ar']",quar·te·ar,verbo,"['kwah', 'tʃi', 'ˈa']",kwah.tʃi.ˈa,1,ultima,kwah,tʃi,ˈa
