palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
subsecretariar,"['sub', 'se', 'cre', 'ta', 'ri', 'ar']",sub·se·cre·ta·ri·ar,verbo,"['su', 'bi', 'se', 'kɾe', 'ta', 'ɾi', 'ˈa']",su.bi.se.kɾe.ta.ɾi.ˈa,1,ultima,ta,ɾi,ˈa
subsecretário,"['sub', 'se', 'cre', 'tá', 'ri', 'o']",sub·se·cre·tá·ri·o,nome masculino,"['su', 'bi', 'se', 'kɾe', 'tˈa', 'ɾjʊ']",su.bi.se.kɾe.tˈa.ɾjʊ,3,antepenultima,kɾe,tˈa,ɾjʊ
subsector,"['sub', 'sec', 'tor']",sub·sec·tor,nome masculino,"['su', 'bi', 'se', 'kə', 'tˈo']",su.bi.se.kə.tˈo,1,ultima,se,kə,tˈo
subseguir,"['sub', 'se', 'guir']",sub·se·guir,verbo,"['sub', 'se', 'gˈiɾ']",sub.se.gˈiɾ,1,ultima,sub,se,gˈiɾ
subseguro,"['sub', 'se', 'gu', 'ro']",sub·se·gu·ro,nome masculino,"['sub', 'se', 'gˈu', 'ɾʊ']",sub.se.gˈu.ɾʊ,2,penultima,se,gˈu,ɾʊ
subsentido,"['sub', 'sen', 'ti', 'do']",sub·sen·ti·do,nome masculino,"['sub', 'sẽ', 'tʃˈi', 'dʊ']",sub.sẽ.tʃˈi.dʊ,2,penultima,sẽ,tʃˈi,dʊ
subséptuplo,"['sub', 'sép', 'tu', 'plo']",sub·sép·tu·plo,adjetivo,"['sub', 'sˈɛ', 'pə', 'tu', 'plʊ']",sub.sˈɛ.pə.tu.plʊ,3,antepenultima,pə,tu,plʊ
subsequência,"['sub', 'se', 'quên', 'ci', 'a']",sub·se·quên·ci·a,nome feminino,"['sub', 'se', 'kwˈẽ', 'sjɐ']",sub.se.kwˈẽ.sjɐ,3,antepenultima,se,kwˈẽ,sjɐ
subsequente,"['sub', 'se', 'quen', 'te']",sub·se·quen·te,adjetivo,"['su', 'bi', 'se', 'kwˈẽ', 'tʃɪ']",su.bi.se.kwˈẽ.tʃɪ,2,penultima,se,kwˈẽ,tʃɪ
subsequentemente,"['sub', 'se', 'quen', 'te', 'men', 'te']",sub·se·quen·te·men·te,advérbio,"['su', 'bi', 'se', 'kwẽ', 'tẽ', 'mˈẽ', 'tʃɪ']",su.bi.se.kwẽ.tẽ.mˈẽ.tʃɪ,2,penultima,tẽ,mˈẽ,tʃɪ
subserviência,"['sub', 'ser', 'vi', 'ên', 'ci', 'a']",sub·ser·vi·ên·ci·a,nome feminino,"['su', 'bi', 'seɦ', 'vi', 'ˈẽ', 'sjɐ']",su.bi.seɦ.vi.ˈẽ.sjɐ,3,antepenultima,vi,ˈẽ,sjɐ
subserviente,"['sub', 'ser', 'vi', 'en', 'te']",sub·ser·vi·en·te,adjetivo,"['su', 'bi', 'seɦ', 'vi', 'ˈẽ', 'tʃɪ']",su.bi.seɦ.vi.ˈẽ.tʃɪ,2,penultima,vi,ˈẽ,tʃɪ
