palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
campão,"['cam', 'pão']",cam·pão,nome masculino,"['kɐ̃', 'pˈɐ̃w']",kɐ̃.pˈɐ̃w,1,ultima,,kɐ̃,pˈɐ̃w
campar,"['cam', 'par']",cam·par,verbo,"['kɐ̃', 'pˈa']",kɐ̃.pˈa,1,ultima,,kɐ̃,pˈa
campeã,"['cam', 'pe', 'ã']",cam·pe·ã,nome feminino,"['kɐ̃', 'pi', 'ˈɐ̃']",kɐ̃.pi.ˈɐ̃,1,ultima,kɐ̃,pi,ˈɐ̃
campeador,"['cam', 'pe', 'a', 'dor']",cam·pe·a·dor,adjetivo,"['kɐ̃', 'pe', 'a', 'dˈo']",kɐ̃.pe.a.dˈo,1,ultima,pe,a,dˈo
campeador,"['cam', 'pe', 'a', 'dor']",cam·pe·a·dor,nome masculino,"['kɐ̃', 'pe', 'a', 'dˈo']",kɐ̃.pe.a.dˈo,1,ultima,pe,a,dˈo
campeão,"['cam', 'pe', 'ão']",cam·pe·ão,nome masculino,"['kɐ̃', 'pe', 'ˈɐ̃w']",kɐ̃.pe.ˈɐ̃w,1,ultima,kɐ̃,pe,ˈɐ̃w
campear,"['cam', 'pe', 'ar']",cam·pe·ar,verbo,"['kɐ̃', 'pi', 'ˈa']",kɐ̃.pi.ˈa,1,ultima,kɐ̃,pi,ˈa
campeche,"['cam', 'pe', 'che']",cam·pe·che,nome masculino,"['kɐ̃', 'pˈɛ', 'ʃɪ']",kɐ̃.pˈɛ.ʃɪ,2,penultima,kɐ̃,pˈɛ,ʃɪ
campeiro,"['cam', 'pei', 'ro']",cam·pei·ro,adjetivo,"['kɐ̃', 'pˈej', 'ɾʊ']",kɐ̃.pˈej.ɾʊ,2,penultima,kɐ̃,pˈej,ɾʊ
campeonato,"['cam', 'pe', 'o', 'na', 'to']",cam·pe·o·na·to,nome masculino,"['kɐ̃', 'pjõ', 'nˈa', 'tʊ']",kɐ̃.pjõ.nˈa.tʊ,2,penultima,pjõ,nˈa,tʊ
campesina,"['cam', 'pe', 'si', 'na']",cam·pe·si·na,nome feminino,"['kɐ̃', 'pe', 'zˈĩ', 'nɐ']",kɐ̃.pe.zˈĩ.nɐ,2,penultima,pe,zˈĩ,nɐ
campesinato,"['cam', 'pe', 'si', 'na', 'to']",cam·pe·si·na·to,nome masculino,"['kɐ̃', 'pe', 'zĩ', 'nˈa', 'tʊ']",kɐ̃.pe.zĩ.nˈa.tʊ,2,penultima,zĩ,nˈa,tʊ
campesino,"['cam', 'pe', 'si', 'no']",cam·pe·si·no,adjetivo,"['kɐ̃', 'pe', 'zˈĩ', 'nʊ']",kɐ̃.pe.zˈĩ.nʊ,2,penultima,pe,zˈĩ,nʊ
