palavra,divisao,categoria,fonetica,tonic
ucronia,"['u', 'cro', 'ni', 'a']",nome feminino,"['u', 'kɾõ', 'nˈi', 'ɐ']",2
udo,"['u', 'do']",adjetivo,"['ˈu', 'dʊ']",2
udu,"['u', 'du']",nome masculino,"['u', 'dˈu']",1
ué,"['u', 'é']",interjeição,"['u', 'ˈɛ']",1
uê,"['u', 'ê']",interjeição,"['u', 'ˈe']",1
uf,['uf'],interjeição,['ˈuf'],1
ufa,"['u', 'fa']",interjeição,"['ˈu', 'fɐ']",2
ufa,"['u', 'fa']",nome feminino,"['ˈu', 'fɐ']",2
ufanamente,"['u', 'fa', 'na', 'men', 'te']",advérbio,"['u', 'fã', 'nã', 'mˈẽ', 'tʃɪ']",2
ufanar,"['u', 'fa', 'nar']",verbo,"['u', 'fã', 'nˈa']",1
ufania,"['u', 'fa', 'ni', 'a']",nome feminino,"['u', 'fã', 'nˈi', 'ɐ']",2
ufano,"['u', 'fa', 'no']",adjetivo,"['u', 'fˈɐ̃', 'nʊ']",2
ugandês,"['u', 'gan', 'dês']",nome masculino,"['u', 'gɐ̃', 'dˈeʃ']",1
ugandês,"['u', 'gan', 'dês']",adjetivo,"['u', 'gɐ̃', 'dˈeʃ']",1
ugandesa,"['u', 'gan', 'de', 'sa']",nome feminino,"['u', 'gɐ̃', 'dˈe', 'zɐ']",2
ugar,"['u', 'gar']",verbo,"['u', 'gˈa']",1
uh,['uh'],interjeição,['ˈu'],1
ui,['ui'],interjeição,"['ˈu', 'ɪ']",1
uigure,"['ui', 'gu', 're']",nome masculino,"['uj', 'gˈu', 'ɾɪ']",2
uísque,"['u', 'ís', 'que']",nome masculino,"['u', 'ˈiʃ', 'kɪ']",2
uivante,"['ui', 'van', 'te']",adjetivo,"['uj', 'vˈɐ̃', 'tʃɪ']",2
uivar,"['ui', 'var']",verbo,"['uj', 'vˈa']",1
uivo,"['ui', 'vo']",nome masculino,"['ˈuj', 'vʊ']",2
uja,"['u', 'ja']",nome feminino,"['ˈu', 'ʒɐ']",2
úlcera,"['úl', 'ce', 'ra']",nome feminino,"['ˈuw', 'se', 'ɾɐ']",3
ulceração,"['ul', 'ce', 'ra', 'ção']",nome feminino,"['uw', 'se', 'ɾa', 'sˈɐ̃w']",1
ulcerado,"['ul', 'ce', 'ra', 'do']",adjetivo,"['uw', 'se', 'ɾˈa', 'dʊ']",2
ulcerar,"['ul', 'ce', 'rar']",verbo,"['uw', 'se', 'ɾˈa']",1
ulceroso,"['ul', 'ce', 'ro', 'so']",adjetivo,"['uw', 'se', 'ɾˈo', 'zʊ']",2
ulissiponense,"['u', 'lis', 'si', 'po', 'nen', 'se']",adjetivo,"['u', 'li', 'si', 'põ', 'nˈẽ', 'sɪ']",2
ulissiponense,"['u', 'lis', 'si', 'po', 'nen', 'se']",nome masculino,"['u', 'li', 'si', 'põ', 'nˈẽ', 'sɪ ou u', 'li', 'si', 'põ', 'nˈẽ', 'sɪ']",2
ulmeiro,"['ul', 'mei', 'ro']",nome masculino,"['uw', 'mˈej', 'ɾʊ']",2
ulterior,"['ul', 'te', 'ri', 'or']",adjetivo,"['uw', 'te', 'ɾjˈo']",1
ulteriormente,"['ul', 'te', 'ri', 'or', 'men', 'te']",advérbio,"['uw', 'te', 'ɾjoɦ', 'mˈẽ', 'tʃɪ']",2
última,"['úl', 'ti', 'ma']",nome feminino,"['ˈuw', 'tʃĩ', 'mɐ']",3
ultimação,"['ul', 'ti', 'ma', 'ção']",nome feminino,"['uw', 'tʃĩ', 'ma', 'sˈɐ̃w']",1
ultimado,"['ul', 'ti', 'ma', 'do']",adjetivo,"['uw', 'tʃĩ', 'mˈa', 'dʊ']",2
ultimamente,"['ul', 'ti', 'ma', 'men', 'te']",advérbio,"['uw', 'tʃĩ', 'mã', 'mˈẽ', 'tʃɪ']",2
ultimar,"['ul', 'ti', 'mar']",verbo,"['uw', 'tʃĩ', 'mˈa']",1
últimas,"['úl', 'ti', 'mas']",nome feminino,"['ˈuw', 'tʃĩ', 'mɐʃ']",3
ultimato,"['ul', 'ti', 'ma', 'to']",nome masculino,"['uw', 'tʃĩ', 'mˈa', 'tʊ']",2
último,"['úl', 'ti', 'mo']",adjetivo,"['ˈuw', 'tʃĩ', 'mʊ']",3
último,"['úl', 'ti', 'mo']",nome masculino,"['ˈuw', 'tʃĩ', 'mʊ']",3
ultra,"['ul', 'tra']",adjetivo,"['ˈuw', 'tɾɐ']",2
ultra,"['ul', 'tra']",nome masculino,"['ˈuw', 'tɾɐ']",2
ultra,"['ul', 'tra']",nome feminino,"['ˈuw', 'tɾɐ']",2
ultra-hiperbólico,"['ul', 'tra', 'hi', 'per', 'bó', 'li', 'co']",adjetivo,"['uw', 'tɾa', 'i', 'pɛɦ', 'bˈɔ', 'li', 'kʊ']",3
ultra-homérico,"['ul', 'tra', 'ho', 'mé', 'ri', 'co']",adjetivo,"['uw', 'tɾa', 'õ', 'mˈɛ', 'ɾi', 'kʊ']",3
ultra-humano,"['ul', 'tra', 'hu', 'ma', 'no']",adjetivo,"['uw', 'tɾa', 'ũ', 'mˈɐ̃', 'nʊ']",2
ultrabásico,"['ul', 'tra', 'bá', 'si', 'co']",adjetivo,"['uw', 'tɾa', 'bˈa', 'zi', 'kʊ']",3
ultracentrifugação,"['ul', 'tra', 'cen', 'tri', 'fu', 'ga', 'ção']",nome feminino,"['uw', 'tɾa', 'sẽ', 'tɾi', 'fu', 'ga', 'sˈɐ̃w']",1
ultracentrifugar,"['ul', 'tra', 'cen', 'tri', 'fu', 'gar']",verbo,"['uw', 'tɾa', 'sẽ', 'tɾi', 'fu', 'gˈaɾ']",1
ultracompetente,"['ul', 'tra', 'com', 'pe', 'ten', 'te']",adjetivo,"['uw', 'tɾa', 'kõ', 'pe', 'tˈẽ', 'tʃɪ']",2
ultraconfiança,"['ul', 'tra', 'con', 'fi', 'an', 'ça']",nome feminino,"['uw', 'tɾa', 'kõ', 'fi', 'ˈɐ̃', 'sɐ']",2
ultracongelação,"['ul', 'tra', 'con', 'ge', 'la', 'ção']",nome feminino,"['uw', 'tɾa', 'kõ', 'ʒe', 'la', 'sˈɐ̃w']",1
ultracongelado,"['ul', 'tra', 'con', 'ge', 'la', 'do']",adjetivo,"['uw', 'tɾa', 'kõ', 'ʒe', 'lˈa', 'dʊ']",2
ultraconservador,"['ul', 'tra', 'con', 'ser', 'va', 'dor']",adjetivo,"['uw', 'tɾa', 'kõ', 'seɦ', 'va', 'dˈo']",1
ultraconservador,"['ul', 'tra', 'con', 'ser', 'va', 'dor']",nome masculino,"['uw', 'tɾa', 'kõ', 'seɦ', 'va', 'dˈo']",1
ultraconservadora,"['ul', 'tra', 'con', 'ser', 'va', 'do', 'ra']",nome feminino,"['uw', 'tɾa', 'kõ', 'seɦ', 'va', 'dˈo', 'ɾɐ']",2
ultracorreção,"['ul', 'tra', 'cor', 're', 'ção']",nome feminino,"['uw', 'tɾa', 'ko', 'ɦe', 'sˈɐ̃w']",1
ultracorreto,"['ul', 'tra', 'cor', 're', 'to']",adjetivo,"['uw', 'tɾa', 'ko', 'ɦˈɛ', 'tʊ']",2
ultracorrigido,"['ul', 'tra', 'cor', 'ri', 'gi', 'do']",adjetivo,"['uw', 'tɾa', 'ko', 'ɦi', 'ʒˈi', 'dʊ']",2
ultracurto,"['ul', 'tra', 'cur', 'to']",adjetivo,"['uw', 'tɾa', 'kˈuh', 'tʊ']",2
ultrademocrático,"['ul', 'tra', 'de', 'mo', 'crá', 'ti', 'co']",adjetivo,"['uw', 'tɾa', 'dẽ', 'mo', 'kɾˈa', 'tʃi', 'kʊ']",3
ultradivino,"['ul', 'tra', 'di', 'vi', 'no']",adjetivo,"['uw', 'tɾa', 'dʒi', 'vˈĩ', 'nʊ']",2
ultraesdrúxulo,"['ul', 'tra', 'es', 'drú', 'xu', 'lo']",adjetivo,"['uw', 'tɾa', 'eʒ', 'dɾˈu', 'ʃu', 'lʊ']",3
ultraetimológico,"['ul', 'tra', 'e', 'ti', 'mo', 'ló', 'gi', 'co']",adjetivo,"['uw', 'tɾa', 'e', 'tʃĩ', 'mo', 'lˈɔ', 'ʒi', 'kʊ']",3
ultraexistência,"['ul', 'tra', 'e', 'xis', 'tên', 'ci', 'a']",nome feminino,"['uw', 'tɾa', 'e', 'ziʃ', 'tˈẽ', 'sjɐ']",3
ultraexistente,"['ul', 'tra', 'e', 'xis', 'ten', 'te']",adjetivo,"['uw', 'tɾa', 'e', 'ziʃ', 'tˈẽ', 'tʃɪ']",2
ultrafabuloso,"['ul', 'tra', 'fa', 'bu', 'lo', 'so']",adjetivo,"['uw', 'tɾa', 'fa', 'bu', 'lˈo', 'zʊ']",2
ultrafantástico,"['ul', 'tra', 'fan', 'tás', 'ti', 'co']",adjetivo,"['uw', 'tɾa', 'fɐ̃', 'tˈaʃ', 'tʃi', 'kʊ']",3
ultrafiltração,"['ul', 'tra', 'fil', 'tra', 'ção']",nome feminino,"['uw', 'tɾa', 'fiw', 'tɾa', 'sˈɐ̃w']",1
ultrainfernal,"['ul', 'tra', 'in', 'fer', 'nal']",adjetivo,"['uw', 'tɾa', 'ĩ', 'feɦ', 'nˈaw']",1
ultrajado,"['ul', 'tra', 'ja', 'do']",adjetivo,"['uw', 'tɾa', 'ʒˈa', 'dʊ']",2
ultrajante,"['ul', 'tra', 'jan', 'te']",adjetivo,"['uw', 'tɾa', 'ʒˈɐ̃', 'tʃɪ']",2
ultrajantemente,"['ul', 'tra', 'jan', 'te', 'men', 'te']",advérbio,"['uw', 'tɾa', 'ʒɐ̃', 'tẽ', 'mˈẽ', 'tʃɪ']",2
ultrajar,"['ul', 'tra', 'jar']",verbo,"['uw', 'tɾa', 'ʒˈa']",1
ultraje,"['ul', 'tra', 'je']",nome masculino,"['uw', 'tɾˈa', 'ʒɪ']",2
ultrajudicial,"['ul', 'tra', 'ju', 'di', 'ci', 'al']",adjetivo,"['uw', 'tɾa', 'ʒu', 'dʒi', 'si', 'ˈaw']",6
ultraleve,"['ul', 'tra', 'le', 've']",nome masculino,"['uw', 'tɾa', 'lˈɛ', 'vɪ']",2
ultraleve,"['ul', 'tra', 'le', 've']",adjetivo,"['uw', 'tɾa', 'lˈɛ', 'vɪ']",2
ultraliberal,"['ul', 'tra', 'li', 'be', 'ral']",adjetivo,"['uw', 'tɾa', 'li', 'be', 'ɾˈaw']",1
ultraliberal,"['ul', 'tra', 'li', 'be', 'ral']",nome masculino,"['uw', 'tɾa', 'li', 'be', 'ɾˈaw']",1
ultraliberal,"['ul', 'tra', 'li', 'be', 'ral']",nome feminino,"['uw', 'tɾa', 'li', 'be', 'ɾˈaw']",1
ultraliberalismo,"['ul', 'tra', 'li', 'be', 'ra', 'lis', 'mo']",nome masculino,"['uw', 'tɾa', 'li', 'be', 'ɾa', 'lˈiʒ', 'mʊ']",2
ultraliberalmente,"['ul', 'tra', 'li', 'be', 'ral', 'men', 'te']",advérbio,"['uw', 'tɾa', 'li', 'be', 'ɾaw', 'mˈẽ', 'tʃɪ ou uw', 'tɾa', 'li', 'be', 'ɾaw', 'mˈẽ', 'tʃɪ']",2
ultralírico,"['ul', 'tra', 'lí', 'ri', 'co']",adjetivo,"['uw', 'tɾa', 'lˈi', 'ɾi', 'kʊ']",3
ultralongo,"['ul', 'tra', 'lon', 'go']",adjetivo,"['uw', 'tɾa', 'lˈõ', 'gʊ']",2
ultramar,"['ul', 'tra', 'mar']",nome masculino,"['uw', 'tɾã', 'mˈa']",1
ultramarino,"['ul', 'tra', 'ma', 'ri', 'no']",adjetivo,"['uw', 'tɾã', 'ma', 'ɾˈĩ', 'nʊ']",2
ultrametamórfico,"['ul', 'tra', 'me', 'ta', 'mór', 'fi', 'co']",adjetivo,"['uw', 'tɾa', 'me', 'tã', 'mˈɔh', 'fi', 'kʊ']",3
ultramicroscopia,"['ul', 'tra', 'mi', 'cros', 'co', 'pi', 'a']",nome feminino,"['uw', 'tɾa', 'mi', 'kɾoʃ', 'ko', 'pˈi', 'ɐ']",2
ultramicroscópico,"['ul', 'tra', 'mi', 'cros', 'có', 'pi', 'co']",adjetivo,"['uw', 'tɾa', 'mi', 'kɾoʃ', 'kˈɔ', 'pi', 'kʊ']",3
ultramicroscópio,"['ul', 'tra', 'mi', 'cros', 'có', 'pi', 'o']",nome masculino,"['uw', 'tɾa', 'mi', 'kɾoʃ', 'kˈɔ', 'pjʊ']",3
ultramilitarismo,"['ul', 'tra', 'mi', 'li', 'ta', 'ris', 'mo']",nome masculino,"['uw', 'tɾa', 'mi', 'li', 'ta', 'ɾˈiʒ', 'mʊ']",2
ultramilitarista,"['ul', 'tra', 'mi', 'li', 'ta', 'ris', 'ta']",adjetivo,"['uw', 'tɾa', 'mi', 'li', 'ta', 'ɾˈiʃ', 'tɐ']",2
ultramilitarista,"['ul', 'tra', 'mi', 'li', 'ta', 'ris', 'ta']",nome masculino,"['uw', 'tɾa', 'mi', 'li', 'ta', 'ɾˈiʃ', 'tɐ']",2
ultramilitarista,"['ul', 'tra', 'mi', 'li', 'ta', 'ris', 'ta']",nome feminino,"['uw', 'tɾa', 'mi', 'li', 'ta', 'ɾˈiʃ', 'tɐ']",2
ultramodernismo,"['ul', 'tra', 'mo', 'der', 'nis', 'mo']",nome masculino,"['uw', 'tɾa', 'mo', 'deɦ', 'nˈiʒ', 'mʊ']",2
ultramodernista,"['ul', 'tra', 'mo', 'der', 'nis', 'ta']",adjetivo,"['uw', 'tɾa', 'mo', 'deɦ', 'nˈiʃ', 'tɐ']",2
ultramodernista,"['ul', 'tra', 'mo', 'der', 'nis', 'ta']",nome masculino,"['uw', 'tɾa', 'mo', 'deɦ', 'nˈiʃ', 'tɐ']",2
ultramodernista,"['ul', 'tra', 'mo', 'der', 'nis', 'ta']",nome feminino,"['uw', 'tɾa', 'mo', 'deɦ', 'nˈiʃ', 'tɐ']",2
ultramoderno,"['ul', 'tra', 'mo', 'der', 'no']",adjetivo,"['uw', 'tɾã', 'mo', 'dˈɛɦ', 'nʊ']",2
ultramonárquico,"['ul', 'tra', 'mo', 'nár', 'qui', 'co']",adjetivo,"['uw', 'tɾa', 'mõ', 'nˈah', 'ki', 'kʊ']",3
ultramonárquico,"['ul', 'tra', 'mo', 'nár', 'qui', 'co']",nome masculino,"['uw', 'tɾa', 'mõ', 'nˈah', 'ki', 'kʊ']",3
ultramontana,"['ul', 'tra', 'mon', 'ta', 'na']",nome feminino,"['uw', 'tɾã', 'mõ', 'tˈɐ̃', 'nɐ']",2
ultramontanismo,"['ul', 'tra', 'mon', 'ta', 'nis', 'mo']",nome masculino,"['uw', 'tɾã', 'mõ', 'tã', 'nˈiʒ', 'mʊ']",2
ultramontano,"['ul', 'tra', 'mon', 'ta', 'no']",adjetivo,"['uw', 'tɾã', 'mõ', 'tˈɐ̃', 'nʊ']",2
ultramontano,"['ul', 'tra', 'mon', 'ta', 'no']",nome masculino,"['uw', 'tɾã', 'mõ', 'tˈɐ̃', 'nʊ']",2
ultramundano,"['ul', 'tra', 'mun', 'da', 'no']",adjetivo,"['uw', 'tɾa', 'mũ', 'dˈɐ̃', 'nʊ']",2
ultranacionalista,"['ul', 'tra', 'na', 'ci', 'o', 'na', 'lis', 'ta']",adjetivo,"['uw', 'tɾa', 'na', 'sjõ', 'na', 'lˈiʃ', 'tɐ']",2
ultranacionalista,"['ul', 'tra', 'na', 'ci', 'o', 'na', 'lis', 'ta']",nome masculino,"['uw', 'tɾa', 'na', 'sjõ', 'na', 'lˈiʃ', 'tɐ']",2
ultranacionalista,"['ul', 'tra', 'na', 'ci', 'o', 'na', 'lis', 'ta']",nome feminino,"['uw', 'tɾa', 'na', 'sjõ', 'na', 'lˈiʃ', 'tɐ']",2
ultranatural,"['ul', 'tra', 'na', 'tu', 'ral']",adjetivo,"['uw', 'tɾa', 'na', 'tu', 'ɾˈaw']",1
ultraoceânico,"['ul', 'tra', 'o', 'ce', 'â', 'ni', 'co']",adjetivo,"['uw', 'tɾa', 'o', 'si', 'ˈɐ̃', 'ni', 'kʊ']",3
ultraortodoxo,"['ul', 'tra', 'or', 'to', 'do', 'xo']",adjetivo,"['uw', 'tɾa', 'oh', 'to', 'dˈɔk', 'sʊ']",2
ultraparadoxal,"['ul', 'tra', 'pa', 'ra', 'do', 'xal']",adjetivo,"['uw', 'tɾa', 'pa', 'ɾa', 'dok', 'sˈaw']",6
ultrapassado,"['ul', 'tra', 'pas', 'sa', 'do']",adjetivo,"['uw', 'tɾa', 'pa', 'sˈa', 'dʊ']",2
ultrapassagem,"['ul', 'tra', 'pas', 'sa', 'gem']",nome feminino,"['uw', 'tɾa', 'pa', 'sˈa', 'ʒẽj']",2
ultrapassante,"['ul', 'tra', 'pas', 'san', 'te']",adjetivo,"['uw', 'tɾa', 'pa', 'sˈɐ̃', 'tʃɪ']",2
ultrapassar,"['ul', 'tra', 'pas', 'sar']",verbo,"['uw', 'tɾa', 'pa', 'sˈa']",1
ultrapassável,"['ul', 'tra', 'pas', 'sá', 'vel']",adjetivo,"['uw', 'tɾa', 'pa', 'sˈa', 'vew']",2
ultrapasteurizado,"['ul', 'tra', 'pas', 'teu', 'ri', 'za', 'do']",adjetivo,"['uw', 'tɾa', 'paʃ', 'tew', 'ɾi', 'zˈa', 'dʊ']",2
ultraperiférico,"['ul', 'tra', 'pe', 'ri', 'fé', 'ri', 'co']",adjetivo,"['uw', 'tɾa', 'pe', 'ɾi', 'fˈɛ', 'ɾi', 'kʊ']",3
ultrapressão,"['ul', 'tra', 'pres', 'são']",nome feminino,"['uw', 'tɾa', 'pɾe', 'sˈɐ̃w']",1
ultraprovar,"['ul', 'tra', 'pro', 'var']",verbo,"['uw', 'tɾa', 'pɾo', 'vˈaɾ']",4
ultraquímico,"['ul', 'tra', 'quí', 'mi', 'co']",adjetivo,"['uw', 'tɾa', 'kˈĩ', 'mi', 'kʊ']",3
ultrarradical,"['ul', 'trar', 'ra', 'di', 'cal']",adjetivo,"['uw', 'tɾa', 'ɦa', 'dʒi', 'kˈaw']",1
ultrarrápido,"['ul', 'trar', 'rá', 'pi', 'do']",adjetivo,"['uw', 'tɾa', 'ɦˈa', 'pi', 'dʊ']",3
ultrarreação,"['ul', 'trar', 're', 'a', 'ção']",nome feminino,"['uw', 'tɾa', 'ɦe', 'a', 'sˈɐ̃w']",1
ultrarreacionária,"['ul', 'trar', 're', 'a', 'ci', 'o', 'ná', 'ri', 'a']",nome feminino,"['uw', 'tɾa', 'ɦe', 'a', 'sjõ', 'nˈa', 'ɾjɐ']",3
ultrarreacionário,"['ul', 'trar', 're', 'a', 'ci', 'o', 'ná', 'ri', 'o']",nome masculino,"['uw', 'tɾa', 'ɦe', 'a', 'sjõ', 'nˈa', 'ɾjʊ']",3
ultrarreacionário,"['ul', 'trar', 're', 'a', 'ci', 'o', 'ná', 'ri', 'o']",adjetivo,"['uw', 'tɾa', 'ɦe', 'a', 'sjõ', 'nˈa', 'ɾjʊ']",3
ultrarrealismo,"['ul', 'trar', 're', 'a', 'lis', 'mo']",nome masculino,"['uw', 'tɾa', 'ɦe', 'a', 'lˈiʒ', 'mʊ']",2
ultrarrealista,"['ul', 'trar', 're', 'a', 'lis', 'ta']",adjetivo,"['uw', 'tɾa', 'ɦe', 'a', 'lˈiʃ', 'tɐ']",2
ultrarrealista,"['ul', 'trar', 're', 'a', 'lis', 'ta']",nome masculino,"['uw', 'tɾa', 'ɦe', 'a', 'lˈiʃ', 'tɐ']",2
ultrarrealista,"['ul', 'trar', 're', 'a', 'lis', 'ta']",nome feminino,"['uw', 'tɾa', 'ɦe', 'a', 'lˈiʃ', 'tɐ']",2
ultrarrevolução,"['ul', 'trar', 're', 'vo', 'lu', 'ção']",nome feminino,"['uw', 'tɾa', 'ɦe', 'vo', 'lu', 'sˈɐ̃w']",1
ultrarrevolucionária,"['ul', 'trar', 're', 'vo', 'lu', 'ci', 'o', 'ná', 'ri', 'a']",nome feminino,"['uw', 'tɾa', 'ɦe', 'vo', 'lu', 'sjõ', 'nˈa', 'ɾjɐ']",3
ultrarrevolucionário,"['ul', 'trar', 're', 'vo', 'lu', 'ci', 'o', 'ná', 'ri', 'o']",adjetivo,"['uw', 'tɾa', 'ɦe', 'vo', 'lu', 'sjõ', 'nˈa', 'ɾjʊ']",3
ultrarrigoroso,"['ul', 'trar', 'ri', 'go', 'ro', 'so']",adjetivo,"['uw', 'tɾa', 'ɦi', 'go', 'ɾˈo', 'zʊ']",2
ultrarromântica,"['ul', 'trar', 'ro', 'mân', 'ti', 'ca']",nome feminino,"['uw', 'tɾa', 'ɦõ', 'mˈɐ̃', 'tʃi', 'kɐ']",3
ultrarromântico,"['ul', 'trar', 'ro', 'mân', 'ti', 'co']",adjetivo,"['uw', 'tɾa', 'ɦõ', 'mˈɐ̃', 'tʃi', 'kʊ']",3
ultrarromântico,"['ul', 'trar', 'ro', 'mân', 'ti', 'co']",nome masculino,"['uw', 'tɾa', 'ɦõ', 'mˈɐ̃', 'tʃi', 'kʊ']",3
ultrarromantismo,"['ul', 'trar', 'ro', 'man', 'tis', 'mo']",nome masculino,"['uw', 'tɾa', 'ɦõ', 'mɐ̃', 'tʃˈiʒ', 'mʊ']",2
ultrarromantizar,"['ul', 'trar', 'ro', 'man', 'ti', 'zar']",verbo,"['uw', 'tɾa', 'ɦõ', 'mɐ̃', 'tʃi', 'zˈaɾ']",1
ultrarroxo,"['ul', 'trar', 'ro', 'xo']",adjetivo,"['uw', 'tɾa', 'ɦˈo', 'ʃʊ']",2
ultrassecreto,"['ul', 'tras', 'se', 'cre', 'to']",adjetivo,"['uw', 'tɾa', 'se', 'kɾˈɛ', 'tʊ']",2
ultrassecular,"['ul', 'tras', 'se', 'cu', 'lar']",adjetivo,"['uw', 'tɾa', 'se', 'ku', 'lˈaɾ']",1
ultrassensível,"['ul', 'tras', 'sen', 'sí', 'vel']",adjetivo,"['uw', 'tɾa', 'sẽ', 'sˈi', 'vew']",2
ultrassofisticado,"['ul', 'tras', 'so', 'fis', 'ti', 'ca', 'do']",adjetivo,"['uw', 'tɾa', 'so', 'fiʃ', 'tʃi', 'kˈa', 'dʊ']",2
ultrassolar,"['ul', 'tras', 'so', 'lar']",adjetivo,"['uw', 'tɾa', 'so', 'lˈaɾ']",1
ultrassom,"['ul', 'tras', 'som']",nome masculino,"['uw', 'tɾa', 'sˈõ']",2
ultrassónico,"['ul', 'tras', 'só', 'ni', 'co']",adjetivo,"['uw', 'tɾa', 'sˈɔ̃', 'ni', 'kʊ']",3
ultrassonoro,"['ul', 'tras', 'so', 'no', 'ro']",adjetivo,"['uw', 'tɾa', 'sõ', 'nˈɔ', 'ɾʊ']",2
ultraterreno,"['ul', 'tra', 'ter', 're', 'no']",adjetivo,"['uw', 'tɾa', 'te', 'ɦˈɛ̃', 'nʊ']",2
ultraterrestre,"['ul', 'tra', 'ter', 'res', 'tre']",adjetivo,"['uw', 'tɾa', 'te', 'ɦˈɛʃ', 'tɾɪ']",2
ultratumular,"['ul', 'tra', 'tu', 'mu', 'lar']",adjetivo,"['uw', 'tɾa', 'tũ', 'mu', 'lˈaɾ']",5
ultraveloz,"['ul', 'tra', 've', 'loz']",adjetivo,"['uw', 'tɾa', 've', 'lˈɔʃ']",4
ultravermelho,"['ul', 'tra', 'ver', 'me', 'lho']",adjetivo,"['uw', 'tɾa', 'veɦ', 'mˈe', 'ʎʊ']",2
ultravioleta,"['ul', 'tra', 'vi', 'o', 'le', 'ta']",adjetivo,"['uw', 'tɾa', 'vjo', 'lˈe', 'tɐ']",2
ultravioleta,"['ul', 'tra', 'vi', 'o', 'le', 'ta']",nome masculino,"['uw', 'tɾa', 'vjo', 'lˈe', 'tɐ']",2
ultravírus,"['ul', 'tra', 'ví', 'rus']",nome masculino,"['uw', 'tɾa', 'vˈi', 'ɾʊʃ']",2
ultrazodiacal,"['ul', 'tra', 'zo', 'di', 'a', 'cal']",adjetivo,"['uw', 'tɾa', 'zo', 'dʒi', 'a', 'kˈaw']",1
ululante,"['u', 'lu', 'lan', 'te']",adjetivo,"['u', 'lu', 'lˈɐ̃', 'tʃɪ']",2
ulular,"['u', 'lu', 'lar']",verbo,"['u', 'lu', 'lˈa']",1
um,['um'],artigo,['ˈũ'],1
um,['um'],nome masculino,['ˈũ'],1
um,['um'],adjetivo,['ˈũ'],1
um,['um'],pronome,['ˈũ'],1
um,['um'],número,['ˈũ'],1
uma,"['u', 'ma']",artigo,"['ˈũ', 'mɐ']",2
umar,"['u', 'mar']",verbo,"['ũ', 'mˈa']",1
umbanda,"['um', 'ban', 'da']",nome feminino,"['ũ', 'bˈɐ̃', 'dɐ']",2
umbelífera,"['um', 'be', 'lí', 'fe', 'ra']",nome feminino,"['ũ', 'be', 'lˈi', 'fe', 'ɾɐ']",3
umbelífero,"['um', 'be', 'lí', 'fe', 'ro']",adjetivo,"['ũ', 'be', 'lˈi', 'fe', 'ɾʊ']",3
umbigo,"['um', 'bi', 'go']",nome masculino,"['ũ', 'bˈi', 'gʊ']",2
umbilical,"['um', 'bi', 'li', 'cal']",adjetivo,"['ũ', 'bi', 'li', 'kˈaw']",1
umbral,"['um', 'bral']",nome masculino,"['ũ', 'bɾˈaw']",1
umbria,"['um', 'bri', 'a']",nome feminino,"['ũ', 'bɾˈi', 'ɐ']",2
umbro,"['um', 'bro']",nome masculino,"['ˈũ', 'bɾʊ']",2
umbro,"['um', 'bro']",adjetivo,"['ˈũ', 'bɾʊ']",2
umbundo,"['um', 'bun', 'do']",nome masculino,"['ũ', 'bˈũ', 'dʊ']",2
umbundo,"['um', 'bun', 'do']",adjetivo,"['ũ', 'bˈũ', 'dʊ']",2
umbuzeiro,"['um', 'bu', 'zei', 'ro']",nome masculino,"['ũ', 'bu', 'zˈej', 'ɾʊ']",2
ume,"['u', 'me']",nome masculino,"['ˈũ', 'mɪ']",2
úmero,"['ú', 'me', 'ro']",nome masculino,"['ˈũ', 'me', 'ɾʊ']",3
unamente,"['u', 'na', 'men', 'te']",advérbio,"['ũ', 'nã', 'mˈẽ', 'tʃɪ']",2
unanimar,"['u', 'na', 'ni', 'mar']",verbo,"['ũ', 'nã', 'nĩ', 'mˈa']",1
unânime,"['u', 'nâ', 'ni', 'me']",adjetivo,"['ũ', 'nˈɐ̃', 'nĩ', 'mɪ']",3
unanimemente,"['u', 'na', 'ni', 'me', 'men', 'te']",advérbio,"['ũ', 'nã', 'nĩ', 'mẽ', 'mˈẽ', 'tʃɪ']",2
unanimidade,"['u', 'na', 'ni', 'mi', 'da', 'de']",nome feminino,"['ũ', 'nã', 'nĩ', 'mi', 'dˈa', 'dʒɪ']",2
unanimismo,"['u', 'na', 'ni', 'mis', 'mo']",nome masculino,"['ũ', 'nã', 'nĩ', 'mˈiʒ', 'mʊ']",2
unanimista,"['u', 'na', 'ni', 'mis', 'ta']",nome masculino,"['ũ', 'nã', 'nĩ', 'mˈiʃ', 'tɐ ou ũ', 'nã', 'nĩ', 'mˈiʃ', 'tɐ']",2
unanimista,"['u', 'na', 'ni', 'mis', 'ta']",adjetivo,"['ũ', 'nã', 'nĩ', 'mˈiʃ', 'tɐ']",2
unar,"['u', 'nar']",verbo,"['ũ', 'nˈa']",1
unção,"['un', 'ção']",nome feminino,"['ũ', 'sˈɐ̃w']",1
undécimo,"['un', 'dé', 'ci', 'mo']",número,"['ũ', 'dˈɛ', 'sĩ', 'mʊ ou ũ', 'dˈɛ', 'sĩ', 'mʊ']",3
ungida,"['un', 'gi', 'da']",nome feminino,"['ũ', 'ʒˈi', 'dɐ']",2
ungido,"['un', 'gi', 'do']",adjetivo,"['ũ', 'ʒˈi', 'dʊ']",2
ungido,"['un', 'gi', 'do']",nome masculino,"['ũ', 'ʒˈi', 'dʊ']",2
