palavra,divisao,categoria,fonetica,tonic
basquetebol,"['bas', 'que', 'te', 'bol']",nome masculino,"['baʃ', 'ke', 'te', 'bˈɔw']",1
basquetebolista,"['bas', 'que', 'te', 'bo', 'lis', 'ta']",nome masculino,"['baʃ', 'ke', 'te', 'bo', 'lˈiʃ', 'tɐ']",2
basquetebolista,"['bas', 'que', 'te', 'bo', 'lis', 'ta']",nome feminino,"['baʃ', 'ke', 'te', 'bo', 'lˈiʃ', 'tɐ']",2
basquetebolístico,"['bas', 'que', 'te', 'bo', 'lís', 'ti', 'co']",adjetivo,"['baʃ', 'ke', 'te', 'bo', 'lˈiʃ', 'tʃi', 'kʊ']",3
basse,"['bas', 'se']",adjetivo,"['bˈa', 'sɪ']",2
basta,"['bas', 'ta']",nome feminino,"['bˈaʃ', 'tɐ']",2
bastamente,"['bas', 'ta', 'men', 'te']",advérbio,"['baʃ', 'tã', 'mˈẽ', 'tʃɪ']",2
bastante,"['bas', 'tan', 'te']",advérbio,"['baʃ', 'tˈɐ̃', 'tʃɪ']",2
bastante,"['bas', 'tan', 'te']",nome masculino,"['baʃ', 'tˈɐ̃', 'tʃɪ']",2
bastante,"['bas', 'tan', 'te']",adjetivo,"['baʃ', 'tˈɐ̃', 'tʃɪ']",2
bastante,"['bas', 'tan', 'te']",artigo,"['baʃ', 'tˈɐ̃', 'tʃɪ']",2
bastante,"['bas', 'tan', 'te']",pronome,"['baʃ', 'tˈɐ̃', 'tʃɪ']",2
bastantemente,"['bas', 'tan', 'te', 'men', 'te']",advérbio,"['baʃ', 'tɐ̃', 'tẽ', 'mˈẽ', 'tʃɪ']",2
bastão,"['bas', 'tão']",adjetivo,"['baʃ', 'tˈɐ̃w']",1
bastão,"['bas', 'tão']",nome masculino,"['baʃ', 'tˈɐ̃w']",1
bastar,"['bas', 'tar']",verbo,"['baʃ', 'tˈa']",1
bastarda,"['bas', 'tar', 'da']",nome feminino,"['baʃ', 'tˈaɦ', 'dɐ']",2
bastardia,"['bas', 'tar', 'di', 'a']",nome feminino,"['baʃ', 'taɦ', 'dʒˈi', 'ɐ']",2
bastardinho,"['bas', 'tar', 'di', 'nho']",nome masculino,"['baʃ', 'taɦ', 'dʒˈĩ', 'ɲʊ']",2
bastardo,"['bas', 'tar', 'do']",nome masculino,"['baʃ', 'tˈaɦ', 'dʊ']",2
bastardo,"['bas', 'tar', 'do']",adjetivo,"['baʃ', 'tˈaɦ', 'dʊ']",2
bastião,"['bas', 'ti', 'ão']",nome masculino,"['baʃ', 'tʃi', 'ˈɐ̃w']",1
bastida,"['bas', 'ti', 'da']",nome feminino,"['baʃ', 'tʃˈi', 'dɐ']",2
bastidor,"['bas', 'ti', 'dor']",nome masculino,"['baʃ', 'tʃi', 'dˈo']",1
bastilha,"['bas', 'ti', 'lha']",nome feminino,"['baʃ', 'tʃˈi', 'ʎɐ']",2
bastio,"['bas', 'ti', 'o']",nome masculino,"['baʃ', 'tʃˈi', 'ʊ']",2
bastir,"['bas', 'tir']",verbo,"['baʃ', 'tʃˈi']",1
basto,"['bas', 'to']",advérbio,"['bˈaʃ', 'tʊ']",2
basto,"['bas', 'to']",nome masculino,"['bˈaʃ', 'tʊ']",2
basto,"['bas', 'to']",adjetivo,"['bˈaʃ', 'tʊ']",2
bastonada,"['bas', 'to', 'na', 'da']",nome feminino,"['baʃ', 'tõ', 'nˈa', 'dɐ']",2
bastonária,"['bas', 'to', 'ná', 'ri', 'a']",nome feminino,"['baʃ', 'tõ', 'nˈa', 'ɾjɐ']",3
bastonário,"['bas', 'to', 'ná', 'ri', 'o']",nome masculino,"['baʃ', 'tõ', 'nˈa', 'ɾjʊ']",3
bastos,"['bas', 'tos']",nome masculino,"['bˈaʃ', 'tʊʃ']",2
bata,"['ba', 'ta']",nome feminino,"['bˈa', 'tɐ']",2
batalha,"['ba', 'ta', 'lha']",nome feminino,"['ba', 'tˈa', 'ʎɐ']",2
batalhado,"['ba', 'ta', 'lha', 'do']",adjetivo,"['ba', 'ta', 'ʎˈa', 'dʊ']",2
batalhador,"['ba', 'ta', 'lha', 'dor']",adjetivo,"['ba', 'ta', 'ʎa', 'dˈo']",1
batalhador,"['ba', 'ta', 'lha', 'dor']",nome masculino,"['ba', 'ta', 'ʎa', 'dˈo']",1
batalhadora,"['ba', 'ta', 'lha', 'do', 'ra']",nome feminino,"['ba', 'ta', 'ʎa', 'dˈo', 'ɾɐ']",2
batalhão,"['ba', 'ta', 'lhão']",nome masculino,"['ba', 'ta', 'ʎˈɐ̃w']",1
batalhar,"['ba', 'ta', 'lhar']",verbo,"['ba', 'ta', 'ʎˈa']",1
batalhense,"['ba', 'ta', 'lhen', 'se']",nome masculino,"['ba', 'ta', 'ʎˈẽ', 'sɪ']",2
batalhense,"['ba', 'ta', 'lhen', 'se']",adjetivo,"['ba', 'ta', 'ʎˈẽ', 'sɪ']",2
batalhense,"['ba', 'ta', 'lhen', 'se']",nome feminino,"['ba', 'ta', 'ʎˈẽ', 'sɪ']",2
batalho,"['ba', 'ta', 'lho']",nome masculino,"['ba', 'tˈa', 'ʎʊ']",2
batarda,"['ba', 'tar', 'da']",nome feminino,"['ba', 'tˈaɦ', 'dɐ']",2
bataria,"['ba', 'ta', 'ri', 'a']",nome feminino,"['ba', 'ta', 'ɾˈi', 'ɐ']",2
batata,"['ba', 'ta', 'ta']",nome feminino,"['ba', 'tˈa', 'tɐ']",2
batata-doce,"['ba', 'ta', 'ta', 'do', 'ce']",nome feminino,"['ba', 'tˌa', 'tɐ', 'dˈo', 'sɪ']",2
batata-semente,"['ba', 'ta', 'ta', 'se', 'men', 'te']",nome feminino,"['ba', 'tˌa', 'tɐ', 'sẽ', 'mˈẽ', 'tʃɪ']",2
batatada,"['ba', 'ta', 'ta', 'da']",nome feminino,"['ba', 'ta', 'tˈa', 'dɐ']",2
batatal,"['ba', 'ta', 'tal']",nome masculino,"['ba', 'ta', 'tˈaw']",1
batateira,"['ba', 'ta', 'tei', 'ra']",nome feminino,"['ba', 'ta', 'tˈej', 'ɾɐ']",2
batateiro,"['ba', 'ta', 'tei', 'ro']",nome masculino,"['ba', 'ta', 'tˈej', 'ɾʊ']",2
batateiro,"['ba', 'ta', 'tei', 'ro']",adjetivo,"['ba', 'ta', 'tˈej', 'ɾʊ']",2
batatinha,"['ba', 'ta', 'ti', 'nha']",nome feminino,"['ba', 'ta', 'tʃˈĩ', 'ɲɐ']",2
batávico,"['ba', 'tá', 'vi', 'co']",adjetivo,"['ba', 'tˈa', 'vi', 'kʊ']",3
bate,"['ba', 'te']",nome masculino,"['bˈa', 'tʃɪ']",2
bate-boca,"['ba', 'te', 'bo', 'ca']",nome masculino,"['bˌa', 'tʃi', 'bˈo', 'kɐ']",2
bate-chapa,"['ba', 'te', 'cha', 'pa']",nome masculino,"['bˌa', 'tʃi', 'ʃˈa', 'pɐ']",2
bate-chapas,"['ba', 'te', 'cha', 'pas']",nome masculino,"['bˌa', 'tʃi', 'ʃˈa', 'pɐʃ']",2
bate-papo,"['ba', 'te', 'pa', 'po']",nome masculino,"['bˌa', 'tʃi', 'pˈa', 'pʊ']",2
batear,"['ba', 'te', 'ar']",verbo,"['ba', 'tʃi', 'ˈa']",1
batedeira,"['ba', 'te', 'dei', 'ra']",nome feminino,"['ba', 'te', 'dˈej', 'ɾɐ']",2
batedor,"['ba', 'te', 'dor']",adjetivo,"['ba', 'te', 'dˈo']",1
batedor,"['ba', 'te', 'dor']",nome masculino,"['ba', 'te', 'dˈo']",1
batedora,"['ba', 'te', 'do', 'ra']",nome feminino,"['ba', 'te', 'dˈo', 'ɾɐ']",2
bátega,"['bá', 'te', 'ga']",nome feminino,"['bˈa', 'te', 'gɐ']",3
bateia,"['ba', 'tei', 'a']",nome feminino,"['ba', 'tˈej', 'ɐ']",2
bateira,"['ba', 'tei', 'ra']",nome feminino,"['ba', 'tˈej', 'ɾɐ']",2
bateiro,"['ba', 'tei', 'ro']",adjetivo,"['ba', 'tˈej', 'ɾʊ']",2
batel,"['ba', 'tel']",nome masculino,"['ba', 'tˈɛw']",1
batelada,"['ba', 'te', 'la', 'da']",nome feminino,"['ba', 'te', 'lˈa', 'dɐ']",2
batelão,"['ba', 'te', 'lão']",nome masculino,"['ba', 'te', 'lˈɐ̃w']",1
batente,"['ba', 'ten', 'te']",adjetivo,"['ba', 'tˈẽ', 'tʃɪ']",2
batente,"['ba', 'ten', 'te']",nome masculino,"['ba', 'tˈẽ', 'tʃɪ']",2
bater,"['ba', 'ter']",verbo,"['ba', 'tˈe']",1
bateria,"['ba', 'te', 'ri', 'a']",nome feminino,"['ba', 'te', 'ɾˈi', 'ɐ']",2
baterista,"['ba', 'te', 'ris', 'ta']",nome masculino,"['ba', 'te', 'ɾˈiʃ', 'tɐ']",2
baterista,"['ba', 'te', 'ris', 'ta']",nome feminino,"['ba', 'te', 'ɾˈiʃ', 'tɐ']",2
batida,"['ba', 'ti', 'da']",nome feminino,"['ba', 'tʃˈi', 'dɐ']",2
batido,"['ba', 'ti', 'do']",adjetivo,"['ba', 'tʃˈi', 'dʊ']",2
batido,"['ba', 'ti', 'do']",nome masculino,"['ba', 'tʃˈi', 'dʊ']",2
batimento,"['ba', 'ti', 'men', 'to']",nome masculino,"['ba', 'tʃĩ', 'mˈẽ', 'tʊ']",2
batimétrico,"['ba', 'ti', 'mé', 'tri', 'co']",adjetivo,"['ba', 'tʃĩ', 'mˈɛ', 'tɾi', 'kʊ']",3
batina,"['ba', 'ti', 'na']",nome feminino,"['ba', 'tʃˈĩ', 'nɐ']",2
batique,"['ba', 'ti', 'que']",nome masculino,"['ba', 'tʃˈi', 'kɪ']",2
batismo,"['ba', 'tis', 'mo']",nome masculino,"['ba', 'tʃˈiʒ', 'mʊ']",2
batista,"['ba', 'tis', 'ta']",adjetivo,"['ba', 'tʃˈiʃ', 'tɐ']",2
batista,"['ba', 'tis', 'ta']",nome masculino,"['ba', 'tʃˈiʃ', 'tɐ']",2
batista,"['ba', 'tis', 'ta']",nome feminino,"['ba', 'tʃˈiʃ', 'tɐ']",2
batistério,"['ba', 'tis', 'té', 'ri', 'o']",nome masculino,"['ba', 'tʃiʃ', 'tˈɛ', 'ɾjʊ']",3
batizado,"['ba', 'ti', 'za', 'do']",adjetivo,"['ba', 'tʃi', 'zˈa', 'dʊ ou ba', 'tʃi', 'zˈa', 'dʊ']",2
batizado,"['ba', 'ti', 'za', 'do']",nome masculino,"['ba', 'tʃi', 'zˈa', 'dʊ ou ba', 'tʃi', 'zˈa', 'dʊ']",2
batizando,"['ba', 'ti', 'zan', 'do']",nome masculino,"['ba', 'tʃi', 'zˈɐ̃', 'dʊ']",2
batizar,"['ba', 'ti', 'zar']",verbo,"['ba', 'tʃi', 'zˈa ou ba', 'tʃi', 'zˈa']",1
batizo,"['ba', 'ti', 'zo']",nome masculino,"['ba', 'tʃˈi', 'zʊ']",2
bato,"['ba', 'to']",nome masculino,"['bˈa', 'tʊ']",2
batoca,"['ba', 'to', 'ca']",nome feminino,"['ba', 'tˈɔ', 'kɐ']",2
batocar,"['ba', 'to', 'car']",verbo,"['ba', 'to', 'kˈa']",1
batom,"['ba', 'tom']",nome masculino,"['ba', 'tˈõ']",2
bâton,"['bâ', 'ton']",nome masculino,[''],1
batoque,"['ba', 'to', 'que']",nome masculino,"['ba', 'tˈɔ', 'kɪ']",2
batota,"['ba', 'to', 'ta']",nome feminino,"['ba', 'tˈɔ', 'tɐ']",2
batotar,"['ba', 'to', 'tar']",verbo,"['ba', 'to', 'tˈa']",1
batoteira,"['ba', 'to', 'tei', 'ra']",nome feminino,"['ba', 'to', 'tˈej', 'ɾɐ']",2
batoteiro,"['ba', 'to', 'tei', 'ro']",adjetivo,"['ba', 'to', 'tˈej', 'ɾʊ']",2
batoteiro,"['ba', 'to', 'tei', 'ro']",nome masculino,"['ba', 'to', 'tˈej', 'ɾʊ']",2
batráquio,"['ba', 'trá', 'qui', 'o']",adjetivo,"['ba', 'tɾˈa', 'kjʊ']",3
batráquio,"['ba', 'trá', 'qui', 'o']",nome masculino,"['ba', 'tɾˈa', 'kjʊ']",3
batucada,"['ba', 'tu', 'ca', 'da']",nome feminino,"['ba', 'tu', 'kˈa', 'dɐ']",2
batucar,"['ba', 'tu', 'car']",verbo,"['ba', 'tu', 'kˈa']",1
batuque,"['ba', 'tu', 'que']",nome masculino,"['ba', 'tˈu', 'kɪ']",2
batuta,"['ba', 'tu', 'ta']",nome feminino,"['ba', 'tˈu', 'tɐ']",2
batuta,"['ba', 'tu', 'ta']",nome masculino,"['ba', 'tˈu', 'tɐ']",2
batuta,"['ba', 'tu', 'ta']",adjetivo,"['ba', 'tˈu', 'tɐ']",2
baú,"['ba', 'ú']",nome masculino,"['ba', 'ˈʊ']",1
baud,['baud'],nome masculino,[''],1
baudelairiano,"['bau', 'de', 'lai', 'ri', 'a', 'no']",adjetivo,"['bo', 'de', 'laj', 'ɾi', 'ˈɐ̃', 'nʊ']",2
baunilha,"['bau', 'ni', 'lha']",nome feminino,"['bãw', 'nˈi', 'ʎɐ']",2
bauxite,"['bau', 'xi', 'te']",nome feminino,"['baw', 'ʃˈi', 'tʃɪ']",2
bávara,"['bá', 'va', 'ra']",nome feminino,"['bˈa', 'va', 'ɾɐ']",3
bávaro,"['bá', 'va', 'ro']",adjetivo,"['bˈa', 'va', 'ɾʊ']",3
bávaro,"['bá', 'va', 'ro']",nome masculino,"['bˈa', 'va', 'ɾʊ']",3
bavaroise,"['ba', 'va', 'roi', 'se']",nome feminino,[''],2
baza,"['ba', 'za']",nome feminino,"['bˈa', 'zɐ']",2
bazar,"['ba', 'zar']",verbo,"['ba', 'zˈa']",1
bazar,"['ba', 'zar']",nome masculino,"['ba', 'zˈa']",1
bazófia,"['ba', 'zó', 'fi', 'a']",nome feminino,"['ba', 'zˈɔ', 'fjɐ ou ba', 'zˈɔ', 'fjɐ']",3
bazófio,"['ba', 'zó', 'fi', 'o']",adjetivo,"['ba', 'zˈɔ', 'fjʊ']",3
bazuca,"['ba', 'zu', 'ca']",nome feminino,"['ba', 'zˈu', 'kɐ']",2
bê,['bê'],nome masculino,['bˈe'],1
bê-á-'bá,"['bê', 'á', ""'bá""]",nome masculino,"['be', 'ˌa', 'bˈa']",1
beafada,"['be', 'a', 'fa', 'da']",adjetivo,"['be', 'a', 'fˈa', 'dɐ']",2
beafada,"['be', 'a', 'fa', 'da']",nome masculino,"['be', 'a', 'fˈa', 'dɐ ou be', 'a', 'fˈa', 'dɐ']",2
bearnês,"['be', 'ar', 'nês']",nome masculino,"['be', 'aɦ', 'nˈeʃ']",1
bearnês,"['be', 'ar', 'nês']",adjetivo,"['be', 'aɦ', 'nˈeʃ']",1
beata,"['be', 'a', 'ta']",nome feminino,"['bi', 'ˈa', 'tɐ']",2
beatamente,"['be', 'a', 'ta', 'men', 'te']",advérbio,"['be', 'a', 'tã', 'mˈẽ', 'tʃɪ']",2
beatério,"['be', 'a', 'té', 'ri', 'o']",nome masculino,"['be', 'a', 'tˈɛ', 'ɾjʊ']",3
beatice,"['be', 'a', 'ti', 'ce']",nome feminino,"['be', 'a', 'tʃˈi', 'sɪ']",2
beatificação,"['be', 'a', 'ti', 'fi', 'ca', 'ção']",nome feminino,"['be', 'a', 'tʃi', 'fi', 'ka', 'sˈɐ̃w']",1
beatificado,"['be', 'a', 'ti', 'fi', 'ca', 'do']",adjetivo,"['be', 'a', 'tʃi', 'fi', 'kˈa', 'dʊ']",2
beatificamente,"['be', 'a', 'ti', 'fi', 'ca', 'men', 'te']",advérbio,"['be', 'a', 'tʃi', 'fi', 'kã', 'mˈẽ', 'tʃɪ']",2
beatificar,"['be', 'a', 'ti', 'fi', 'car']",verbo,"['be', 'a', 'tʃi', 'fi', 'kˈa']",1
beatífico,"['be', 'a', 'tí', 'fi', 'co']",adjetivo,"['be', 'a', 'tʃˈi', 'fi', 'kʊ']",3
beatitude,"['be', 'a', 'ti', 'tu', 'de']",nome feminino,"['be', 'a', 'tʃi', 'tˈu', 'dʒɪ']",2
beato,"['be', 'a', 'to']",nome masculino,"['bi', 'ˈa', 'tʊ']",2
beato,"['be', 'a', 'to']",adjetivo,"['bi', 'ˈa', 'tʊ']",2
bêbada,"['bê', 'ba', 'da']",nome feminino,"['bˈe', 'ba', 'dɐ']",3
bêbado,"['bê', 'ba', 'do']",adjetivo,"['bˈe', 'ba', 'dʊ']",3
bêbado,"['bê', 'ba', 'do']",nome masculino,"['bˈe', 'ba', 'dʊ']",3
bebas,"['be', 'bas']",nome feminino,"['bˈe', 'bɐʃ']",2
bebê,"['be', 'bê']",adjetivo,"['be', 'bˈe']",1
bebê,"['be', 'bê']",nome masculino,"['be', 'bˈe']",1
bebé,"['be', 'bé']",nome masculino,"['bɛ', 'bˈɛ']",1
bebé,"['be', 'bé']",adjetivo,"['bɛ', 'bˈɛ']",1
bebê,"['be', 'bê']",nome feminino,"['be', 'bˈe']",1
bebé,"['be', 'bé']",nome feminino,"['bɛ', 'bˈɛ']",1
bebé-proveta,"['be', 'bé', 'pro', 've', 'ta']",nome masculino,"['bɛ', 'bˌɛ', 'pɾo', 'vˈe', 'tɐ']",2
bebê-proveta,"['be', 'bê', 'pro', 've', 'ta']",nome masculino,"['be', 'bˌe', 'pɾo', 'vˈe', 'tɐ']",2
bêbeda,"['bê', 'be', 'da']",nome feminino,"['bˈe', 'be', 'dɐ']",3
bebedamente,"['be', 'be', 'da', 'men', 'te']",advérbio,"['be', 'be', 'dã', 'mˈẽ', 'tʃɪ']",2
bebedeira,"['be', 'be', 'dei', 'ra']",nome feminino,"['be', 'be', 'dˈej', 'ɾɐ']",2
bêbedo,"['bê', 'be', 'do']",adjetivo,"['bˈe', 'be', 'dʊ']",3
bêbedo,"['bê', 'be', 'do']",nome masculino,"['bˈe', 'be', 'dʊ']",3
bebedor,"['be', 'be', 'dor']",adjetivo,"['be', 'be', 'dˈo']",1
bebedor,"['be', 'be', 'dor']",nome masculino,"['be', 'be', 'dˈo']",1
bebedora,"['be', 'be', 'do', 'ra']",nome feminino,"['be', 'be', 'dˈo', 'ɾɐ']",2
bebedouro,"['be', 'be', 'dou', 'ro']",nome masculino,"['be', 'be', 'dˈo', 'ɾʊ']",2
beber,"['be', 'ber']",nome masculino,"['be', 'bˈe']",1
beber,"['be', 'ber']",verbo,"['be', 'bˈe']",1
beberagem,"['be', 'be', 'ra', 'gem']",nome feminino,"['be', 'be', 'ɾˈa', 'ʒẽj']",2
beberar,"['be', 'be', 'rar']",verbo,"['be', 'be', 'ɾˈa']",1
beberete,"['be', 'be', 're', 'te']",nome masculino,"['be', 'be', 'ɾˈe', 'tʃɪ']",2
bebericar,"['be', 'be', 'ri', 'car']",verbo,"['be', 'be', 'ɾi', 'kˈa']",1
beberrão,"['be', 'ber', 'rão']",nome masculino,"['be', 'be', 'ɦˈɐ̃w']",1
beberrica,"['be', 'ber', 'ri', 'ca']",nome masculino,"['be', 'be', 'ɦˈi', 'kɐ ou be', 'be', 'ɦˈi', 'kɐ']",2
beberricar,"['be', 'ber', 'ri', 'car']",verbo,"['be', 'be', 'ɦi', 'kˈa']",1
bebes,"['be', 'bes']",nome masculino,"['bˈe', 'bɪʃ']",2
bebiano,"['be', 'bi', 'a', 'no']",adjetivo,"['be', 'bi', 'ˈɐ̃', 'nʊ']",2
bebiano,"['be', 'bi', 'a', 'no']",nome masculino,"['be', 'bi', 'ˈɐ̃', 'nʊ']",2
bebida,"['be', 'bi', 'da']",nome feminino,"['be', 'bˈi', 'dɐ']",2
bebido,"['be', 'bi', 'do']",adjetivo,"['be', 'bˈi', 'dʊ']",2
bebível,"['be', 'bí', 'vel']",adjetivo,"['be', 'bˈi', 'vew']",2
beça,"['be', 'ça']",nome feminino,"['bˈɛ', 'sɐ']",2
beca,"['be', 'ca']",nome feminino,"['bˈɛ', 'kɐ']",2
beca,"['be', 'ca']",nome masculino,"['bˈɛ', 'kɐ']",2
bechamel,"['be', 'cha', 'mel']",nome masculino,"['be', 'ʃã', 'mˈɛw']",1
beco,"['be', 'co']",nome masculino,"['bˈe', 'kʊ']",2
becquerel,"['bec', 'que', 'rel']",nome masculino,[''],1
bedel,"['be', 'del']",nome masculino,"['be', 'dˈɛw']",1
bedelhar,"['be', 'de', 'lhar']",verbo,"['be', 'de', 'ʎˈa']",1
bedelho,"['be', 'de', 'lho']",nome masculino,"['be', 'dˈe', 'ʎʊ']",2
bedelia,"['be', 'de', 'li', 'a']",nome feminino,"['be', 'de', 'lˈi', 'ɐ']",2
beduína,"['be', 'du', 'í', 'na']",nome feminino,"['be', 'du', 'ˈĩ', 'nɐ']",2
beduíno,"['be', 'du', 'í', 'no']",adjetivo,"['be', 'du', 'ˈĩ', 'nʊ']",2
beduíno,"['be', 'du', 'í', 'no']",nome masculino,"['be', 'du', 'ˈĩ', 'nʊ']",2
bedum,"['be', 'dum']",nome masculino,"['be', 'dˈũ']",1
beeper,"['bee', 'per']",nome masculino,[''],2
beethoveniano,"['bee', 'tho', 've', 'ni', 'a', 'no']",adjetivo,"['be', 'to', 'vẽ', 'ni', 'ˈɐ̃', 'nʊ']",2
bege,"['be', 'ge']",adjetivo,"['bˈɛ', 'ʒɪ']",2
bege,"['be', 'ge']",nome masculino,"['bˈɛ', 'ʒɪ']",2
begônia,"['be', 'gô', 'ni', 'a']",nome feminino,"['be', 'gˈõ', 'njɐ']",3
begónia,"['be', 'gó', 'ni', 'a']",nome feminino,"['be', 'gˈɔ̃', 'njɐ']",3
begum,"['be', 'gum']",nome feminino,"['be', 'gˈũ']",1
behaviorismo,"['be', 'ha', 'vi', 'o', 'ris', 'mo']",nome masculino,"['be', 'a', 'vjo', 'ɾˈiʒ', 'mʊ']",2
bei,['bei'],nome masculino,['bˈej'],1
beicinho,"['bei', 'ci', 'nho']",nome masculino,"['bej', 'sˈĩ', 'ɲʊ']",2
beiço,"['bei', 'ço']",nome masculino,"['bˈej', 'sʊ']",2
beija,"['bei', 'ja']",nome feminino,"['bˈej', 'ʒɐ']",2
beija-flor,"['bei', 'ja', 'flor']",nome masculino,"['bˌej', 'ʒɐ', 'flˈo']",1
beija-mão,"['bei', 'ja', 'mão']",nome masculino,"['bˌej', 'ʒɐ', 'mˈɐ̃w']",1
beijado,"['bei', 'ja', 'do']",adjetivo,"['bej', 'ʒˈa', 'dʊ']",2
beijar,"['bei', 'jar']",verbo,"['bej', 'ʒˈa']",1
beijinho,"['bei', 'ji', 'nho']",nome masculino,"['bej', 'ʒˈĩ', 'ɲʊ']",2
beijo,"['bei', 'jo']",nome masculino,"['bˈej', 'ʒʊ']",2
beijoca,"['bei', 'jo', 'ca']",nome feminino,"['bej', 'ʒˈɔ', 'kɐ']",2
beijocar,"['bei', 'jo', 'car']",verbo,"['bej', 'ʒo', 'kˈa']",1
beijoqueiro,"['bei', 'jo', 'quei', 'ro']",adjetivo,"['bej', 'ʒo', 'kˈej', 'ɾʊ']",2
beijoqueiro,"['bei', 'jo', 'quei', 'ro']",nome masculino,"['bej', 'ʒo', 'kˈej', 'ɾʊ']",2
beira,"['bei', 'ra']",nome feminino,"['bˈej', 'ɾɐ']",2
beirã,"['bei', 'rã']",nome feminino,"['bej', 'ɾˈɐ̃']",1
beira-mar,"['bei', 'ra', 'mar']",nome feminino,"['bˌej', 'ɾɐ', 'mˈa']",1
beira-rio,"['bei', 'ra', 'ri', 'o']",nome feminino,"['bˌej', 'ɾɐ', 'ɦˈi', 'ʊ']",2
beirada,"['bei', 'ra', 'da']",nome feminino,"['bej', 'ɾˈa', 'dɐ']",2
beirado,"['bei', 'ra', 'do']",nome masculino,"['bej', 'ɾˈa', 'dʊ']",2
beiral,"['bei', 'ral']",nome masculino,"['bej', 'ɾˈaw']",1
beirão,"['bei', 'rão']",nome masculino,"['bej', 'ɾˈɐ̃w']",1
beirão,"['bei', 'rão']",adjetivo,"['bej', 'ɾˈɐ̃w']",1
beirar,"['bei', 'rar']",verbo,"['bej', 'ɾˈa']",1
beirense,"['bei', 'ren', 'se']",adjetivo,"['bej', 'ɾˈẽ', 'sɪ']",2
beirense,"['bei', 'ren', 'se']",nome masculino,"['bej', 'ɾˈẽ', 'sɪ ou bej', 'ɾˈẽ', 'sɪ']",2
beirinha,"['bei', 'ri', 'nha']",nome feminino,"['bej', 'ɾˈĩ', 'ɲɐ']",2
bejense,"['be', 'jen', 'se']",nome masculino,"['be', 'ʒˈẽ', 'sɪ ou be', 'ʒˈẽ', 'sɪ']",2
bejense,"['be', 'jen', 'se']",adjetivo,"['be', 'ʒˈẽ', 'sɪ']",2
bel,['bel'],adjetivo,['bˈɛw'],1
bel,['bel'],nome masculino,['bˈɛw'],1
bel-prazer,"['bel', 'pra', 'zer']",nome masculino,"['bˌɛw', 'pɾa', 'zˈe']",1
bela,"['be', 'la']",nome feminino,"['bˈɛ', 'lɐ']",2
beladona,"['be', 'la', 'do', 'na']",nome feminino,"['bɛ', 'la', 'dˈõ', 'nɐ']",2
belamente,"['be', 'la', 'men', 'te']",advérbio,"['bɛ', 'lã', 'mˈẽ', 'tʃɪ']",2
belas-artes,"['be', 'las', 'ar', 'tes']",nome feminino,"['bˌɛ', 'la', 'zˈah', 'tʃɪʃ']",2
belas-letras,"['be', 'las', 'le', 'tras']",nome feminino,"['bˌɛ', 'laʒ', 'lˈe', 'tɾɐʃ']",2
belchior,"['bel', 'chi', 'or']",nome masculino,"['bɛw', 'ʃjˈɔ']",1
beldade,"['bel', 'da', 'de']",nome feminino,"['bew', 'dˈa', 'dʒɪ']",2
beldroega,"['bel', 'dro', 'e', 'ga']",nome feminino,"['bew', 'dɾwˈɛ', 'gɐ']",2
belém,"['be', 'lém']",nome masculino,"['be', 'lˈẽj']",1
belenense,"['be', 'le', 'nen', 'se']",nome masculino,"['be', 'lẽ', 'nˈẽ', 'sɪ']",2
belenense,"['be', 'le', 'nen', 'se']",adjetivo,"['be', 'lẽ', 'nˈẽ', 'sɪ']",2
belenense,"['be', 'le', 'nen', 'se']",nome feminino,"['be', 'lẽ', 'nˈẽ', 'sɪ']",2
beleza,"['be', 'le', 'za']",nome feminino,"['be', 'lˈe', 'zɐ']",2
belfo,"['bel', 'fo']",adjetivo,"['bˈɛw', 'fʊ']",2
belga,"['bel', 'ga']",nome masculino,"['bˈɛw', 'gɐ']",2
belga,"['bel', 'ga']",nome feminino,"['bˈɛw', 'gɐ']",2
belga,"['bel', 'ga']",adjetivo,"['bˈɛw', 'gɐ']",2
bélgico,"['bél', 'gi', 'co']",adjetivo,"['bˈɛw', 'ʒi', 'kʊ']",3
belho,"['be', 'lho']",nome masculino,"['bˈe', 'ʎʊ']",2
belicamente,"['be', 'li', 'ca', 'men', 'te']",advérbio,"['bɛ', 'li', 'kã', 'mˈẽ', 'tʃɪ']",2
beliche,"['be', 'li', 'che']",nome masculino,"['be', 'lˈi', 'ʃɪ']",2
belicismo,"['be', 'li', 'cis', 'mo']",nome masculino,"['be', 'li', 'sˈiʒ', 'mʊ']",2
belicista,"['be', 'li', 'cis', 'ta']",adjetivo,"['be', 'li', 'sˈiʃ', 'tɐ']",2
belicista,"['be', 'li', 'cis', 'ta']",nome masculino,"['be', 'li', 'sˈiʃ', 'tɐ']",2
belicista,"['be', 'li', 'cis', 'ta']",nome feminino,"['be', 'li', 'sˈiʃ', 'tɐ']",2
bélico,"['bé', 'li', 'co']",adjetivo,"['bˈɛ', 'li', 'kʊ']",3
belicosamente,"['be', 'li', 'co', 'sa', 'men', 'te']",advérbio,"['be', 'li', 'kɔ', 'zã', 'mˈẽ', 'tʃɪ']",2
belicosidade,"['be', 'li', 'co', 'si', 'da', 'de']",nome feminino,"['be', 'li', 'ko', 'zi', 'dˈa', 'dʒɪ']",2
