palavra,divisao,categoria,fonetica,tonic
percussivo,"['per', 'cus', 'si', 'vo']",adjetivo,"['peh', 'ku', 'sˈi', 'vʊ']",2
percussor,"['per', 'cus', 'sor']",nome masculino,"['peh', 'ku', 'sˈo']",1
percussor,"['per', 'cus', 'sor']",adjetivo,"['peh', 'ku', 'sˈo']",1
percutir,"['per', 'cu', 'tir']",verbo,"['peh', 'ku', 'tʃˈi']",1
percutor,"['per', 'cu', 'tor']",nome masculino,"['peh', 'ku', 'tˈo']",1
perda,"['per', 'da']",nome feminino,"['pˈeɦ', 'dɐ']",2
perdão,"['per', 'dão']",nome masculino,"['peɦ', 'dˈɐ̃w']",1
perdedor,"['per', 'de', 'dor']",adjetivo,"['peɦ', 'de', 'dˈo']",1
perdedor,"['per', 'de', 'dor']",nome masculino,"['peɦ', 'de', 'dˈo']",1
perdedora,"['per', 'de', 'do', 'ra']",nome feminino,"['peɦ', 'de', 'dˈo', 'ɾɐ']",2
perder,"['per', 'der']",verbo,"['peɦ', 'dˈe']",1
perdição,"['per', 'di', 'ção']",nome feminino,"['peɦ', 'dʒi', 'sˈɐ̃w']",1
perdida,"['per', 'di', 'da']",nome feminino,"['peɦ', 'dʒˈi', 'dɐ']",2
perdidamente,"['per', 'di', 'da', 'men', 'te']",advérbio,"['peɦ', 'dʒi', 'dã', 'mˈẽ', 'tʃɪ']",2
perdido,"['per', 'di', 'do']",nome masculino,"['peɦ', 'dʒˈi', 'dʊ']",2
perdido,"['per', 'di', 'do']",adjetivo,"['peɦ', 'dʒˈi', 'dʊ']",2
perdigão,"['per', 'di', 'gão']",nome masculino,"['peɦ', 'dʒi', 'gˈɐ̃w']",1
perdigotar,"['per', 'di', 'go', 'tar']",verbo,"['peɦ', 'dʒi', 'go', 'tˈa']",1
perdigoto,"['per', 'di', 'go', 'to']",nome masculino,"['peɦ', 'dʒi', 'gˈo', 'tʊ']",2
perdigueiro,"['per', 'di', 'guei', 'ro']",nome masculino,"['peɦ', 'dʒi', 'gˈej', 'ɾʊ']",2
perdigueiro,"['per', 'di', 'guei', 'ro']",adjetivo,"['peɦ', 'dʒi', 'gˈej', 'ɾʊ']",2
perdiz,"['per', 'diz']",nome feminino,"['peɦ', 'dʒˈiʃ']",1
perdoar,"['per', 'do', 'ar']",verbo,"['peɦ', 'do', 'ˈa']",1
perdoável,"['per', 'do', 'á', 'vel']",adjetivo,"['peɦ', 'do', 'ˈa', 'vew']",2
perdulária,"['per', 'du', 'lá', 'ri', 'a']",nome feminino,"['peɦ', 'du', 'lˈa', 'ɾjɐ']",3
perdulariamente,"['per', 'du', 'la', 'ri', 'a', 'men', 'te']",advérbio,"['peɦ', 'du', 'la', 'ɾi', 'ã', 'mˈẽ', 'tʃɪ']",2
perdulário,"['per', 'du', 'lá', 'ri', 'o']",adjetivo,"['peɦ', 'du', 'lˈa', 'ɾjʊ']",3
perdulário,"['per', 'du', 'lá', 'ri', 'o']",nome masculino,"['peɦ', 'du', 'lˈa', 'ɾjʊ']",3
perdurabilidade,"['per', 'du', 'ra', 'bi', 'li', 'da', 'de']",nome feminino,"['peɦ', 'du', 'ɾa', 'bi', 'li', 'dˈa', 'dʒɪ']",2
perdurar,"['per', 'du', 'rar']",verbo,"['peɦ', 'du', 'ɾˈa']",1
perdurável,"['per', 'du', 'rá', 'vel']",adjetivo,"['peɦ', 'du', 'ɾˈa', 'vew']",2
perduravelmente,"['per', 'du', 'ra', 'vel', 'men', 'te']",advérbio,"['peɦ', 'du', 'ɾa', 'vew', 'mˈẽ', 'tʃɪ']",2
perecer,"['pe', 're', 'cer']",verbo,"['pe', 'ɾe', 'sˈe']",1
perecimento,"['pe', 're', 'ci', 'men', 'to']",nome masculino,"['pe', 'ɾe', 'sĩ', 'mˈẽ', 'tʊ']",2
perecível,"['pe', 're', 'cí', 'vel']",adjetivo,"['pe', 'ɾe', 'sˈi', 'vew']",2
peregrina,"['pe', 're', 'gri', 'na']",nome feminino,"['pe', 'ɾe', 'gɾˈĩ', 'nɐ']",2
peregrinação,"['pe', 're', 'gri', 'na', 'ção']",nome feminino,"['pe', 'ɾe', 'gɾĩ', 'na', 'sˈɐ̃w']",1
peregrinamente,"['pe', 're', 'gri', 'na', 'men', 'te']",advérbio,"['pe', 'ɾe', 'gɾĩ', 'nã', 'mˈẽ', 'tʃɪ']",2
peregrinar,"['pe', 're', 'gri', 'nar']",verbo,"['pe', 'ɾe', 'gɾĩ', 'nˈa']",1
peregrino,"['pe', 're', 'gri', 'no']",nome masculino,"['pe', 'ɾe', 'gɾˈĩ', 'nʊ']",2
peregrino,"['pe', 're', 'gri', 'no']",adjetivo,"['pe', 'ɾe', 'gɾˈĩ', 'nʊ']",2
pereira,"['pe', 'rei', 'ra']",nome feminino,"['pe', 'ɾˈej', 'ɾɐ']",2
pereiro,"['pe', 'rei', 'ro']",nome masculino,"['pe', 'ɾˈej', 'ɾʊ']",2
peremptoriamente,"['pe', 'remp', 'to', 'ri', 'a', 'men', 'te']",advérbio,"['pe', 'ɾẽm', 'pə', 'tɔ', 'ɾi', 'ã', 'mˈẽ', 'tʃɪ']",2
peremptório,"['pe', 'remp', 'tó', 'ri', 'o']",adjetivo,"['pe', 'ɾẽm', 'pə', 'tˈɔ', 'ɾjʊ']",3
perene,"['pe', 're', 'ne']",adjetivo,"['pe', 'ɾˈɛ̃', 'nɪ ou pe', 'ɾˈɛ̃', 'nɪ']",2
perenemente,"['pe', 're', 'ne', 'men', 'te']",advérbio,"['pe', 'ɾɛ̃', 'nẽ', 'mˈẽ', 'tʃɪ']",2
perenidade,"['pe', 're', 'ni', 'da', 'de']",nome feminino,"['pe', 'ɾẽ', 'ni', 'dˈa', 'dʒɪ']",2
perequação,"['pe', 're', 'qua', 'ção']",nome feminino,"['pe', 'ɾe', 'kwa', 'sˈɐ̃w']",1
perestroika,"['pe', 'res', 'troi', 'ka']",nome feminino,"['pe', 'ɾeʃ', 'tɾˈɔj', 'kɐ']",2
perfazer,"['per', 'fa', 'zer']",verbo,"['peh', 'fa', 'zˈe']",1
perfecionismo,"['per', 'fe', 'ci', 'o', 'nis', 'mo']",nome masculino,"['peh', 'fe', 'sjõ', 'nˈiʒ', 'mʊ']",2
perfecionista,"['per', 'fe', 'ci', 'o', 'nis', 'ta']",nome masculino,"['peh', 'fe', 'sjõ', 'nˈiʃ', 'tɐ']",2
perfecionista,"['per', 'fe', 'ci', 'o', 'nis', 'ta']",nome feminino,"['peh', 'fe', 'sjõ', 'nˈiʃ', 'tɐ']",2
perfectível,"['per', 'fec', 'tí', 'vel']",adjetivo,"['peh', 'fe', 'ki', 'tʃˈi', 'vew']",2
perfeição,"['per', 'fei', 'ção']",nome feminino,"['peh', 'fej', 'sˈɐ̃w']",1
perfeitamente,"['per', 'fei', 'ta', 'men', 'te']",advérbio,"['peh', 'fej', 'tã', 'mˈẽ', 'tʃɪ']",2
perfeito,"['per', 'fei', 'to']",adjetivo,"['peh', 'fˈej', 'tʊ']",2
perfeito,"['per', 'fei', 'to']",nome masculino,"['peh', 'fˈej', 'tʊ']",2
pérfida,"['pér', 'fi', 'da']",nome feminino,"['pˈɛh', 'fi', 'dɐ']",3
perfidamente,"['per', 'fi', 'da', 'men', 'te']",advérbio,"['pɛh', 'fi', 'dã', 'mˈẽ', 'tʃɪ']",2
perfídia,"['per', 'fí', 'di', 'a']",nome feminino,"['peh', 'fˈi', 'dʒjɐ']",3
pérfido,"['pér', 'fi', 'do']",adjetivo,"['pˈɛh', 'fi', 'dʊ']",3
pérfido,"['pér', 'fi', 'do']",nome masculino,"['pˈɛh', 'fi', 'dʊ']",3
perfil,"['per', 'fil']",nome masculino,"['peh', 'fˈiw']",1
perfilado,"['per', 'fi', 'la', 'do']",adjetivo,"['peh', 'fi', 'lˈa', 'dʊ']",2
perfilar,"['per', 'fi', 'lar']",verbo,"['peh', 'fi', 'lˈa']",1
perfilhação,"['per', 'fi', 'lha', 'ção']",nome feminino,"['peh', 'fi', 'ʎa', 'sˈɐ̃w']",1
perfilhada,"['per', 'fi', 'lha', 'da']",nome feminino,"['peh', 'fi', 'ʎˈa', 'dɐ']",2
perfilhado,"['per', 'fi', 'lha', 'do']",adjetivo,"['peh', 'fi', 'ʎˈa', 'dʊ']",2
perfilhado,"['per', 'fi', 'lha', 'do']",nome masculino,"['peh', 'fi', 'ʎˈa', 'dʊ']",2
perfilhar,"['per', 'fi', 'lhar']",verbo,"['peh', 'fi', 'ʎˈa']",1
performance,"['per', 'for', 'man', 'ce']",nome feminino,[''],3
performativo,"['per', 'for', 'ma', 'ti', 'vo']",adjetivo,"['peh', 'foɦ', 'ma', 'tʃˈi', 'vʊ']",2
performer,"['per', 'for', 'mer']",nome masculino,[''],2
perfumado,"['per', 'fu', 'ma', 'do']",adjetivo,"['peh', 'fũ', 'mˈa', 'dʊ']",2
perfumar,"['per', 'fu', 'mar']",verbo,"['peh', 'fũ', 'mˈa']",1
perfumaria,"['per', 'fu', 'ma', 'ri', 'a']",nome feminino,"['peh', 'fũ', 'ma', 'ɾˈi', 'ɐ']",2
perfume,"['per', 'fu', 'me']",nome masculino,"['peh', 'fˈũ', 'mɪ']",2
perfunctoriamente,"['per', 'func', 'to', 'ri', 'a', 'men', 'te']",advérbio,"['peh', 'fũŋk', 'tɔ', 'ɾi', 'ã', 'mˈẽ', 'tʃɪ']",2
perfunctório,"['per', 'func', 'tó', 'ri', 'o']",adjetivo,"['peh', 'fũŋk', 'tˈɔ', 'ɾjʊ']",3
perfuração,"['per', 'fu', 'ra', 'ção']",nome feminino,"['peh', 'fu', 'ɾa', 'sˈɐ̃w']",1
perfurado,"['per', 'fu', 'ra', 'do']",adjetivo,"['peh', 'fu', 'ɾˈa', 'dʊ']",2
perfurador,"['per', 'fu', 'ra', 'dor']",adjetivo,"['peh', 'fu', 'ɾa', 'dˈo']",1
perfurador,"['per', 'fu', 'ra', 'dor']",nome masculino,"['peh', 'fu', 'ɾa', 'dˈo']",1
perfuradora,"['per', 'fu', 'ra', 'do', 'ra']",nome feminino,"['peh', 'fu', 'ɾa', 'dˈo', 'ɾɐ']",2
perfurante,"['per', 'fu', 'ran', 'te']",adjetivo,"['peh', 'fu', 'ɾˈɐ̃', 'tʃɪ']",2
perfurar,"['per', 'fu', 'rar']",verbo,"['peh', 'fu', 'ɾˈa']",1
perfusão,"['per', 'fu', 'são']",nome feminino,"['peh', 'fu', 'zˈɐ̃w']",1
pergaminho,"['per', 'ga', 'mi', 'nho']",nome masculino,"['peɦ', 'gã', 'mˈĩ', 'ɲʊ']",2
pérgula,"['pér', 'gu', 'la']",nome feminino,"['pˈɛɦ', 'gu', 'lɐ']",3
pergunta,"['per', 'gun', 'ta']",nome feminino,"['peɦ', 'gˈũ', 'tɐ']",2
perguntador,"['per', 'gun', 'ta', 'dor']",adjetivo,"['peɦ', 'gũ', 'ta', 'dˈo']",1
perguntador,"['per', 'gun', 'ta', 'dor']",nome masculino,"['peɦ', 'gũ', 'ta', 'dˈo']",1
perguntar,"['per', 'gun', 'tar']",verbo,"['peɦ', 'gũ', 'tˈa']",1
pericárdio,"['pe', 'ri', 'cár', 'di', 'o']",nome masculino,"['pe', 'ɾi', 'kˈaɦ', 'dʒjʊ']",3
perícia,"['pe', 'rí', 'ci', 'a']",nome feminino,"['pe', 'ɾˈi', 'sjɐ']",3
pericial,"['pe', 'ri', 'ci', 'al']",adjetivo,"['pe', 'ɾi', 'si', 'ˈaw']",1
periclitante,"['pe', 'ri', 'cli', 'tan', 'te']",adjetivo,"['pe', 'ɾi', 'kli', 'tˈɐ̃', 'tʃɪ']",2
periclitantemente,"['pe', 'ri', 'cli', 'tan', 'te', 'men', 'te']",advérbio,"['pe', 'ɾi', 'kli', 'tɐ̃', 'tẽ', 'mˈẽ', 'tʃɪ']",2
periculosidade,"['pe', 'ri', 'cu', 'lo', 'si', 'da', 'de']",nome feminino,"['pe', 'ɾi', 'ku', 'lo', 'zi', 'dˈa', 'dʒɪ']",2
periélio,"['pe', 'ri', 'é', 'li', 'o']",nome masculino,"['pe', 'ɾi', 'ˈɛ', 'ljʊ']",3
periferia,"['pe', 'ri', 'fe', 'ri', 'a']",nome feminino,"['pe', 'ɾi', 'fe', 'ɾˈi', 'ɐ']",2
perifericamente,"['pe', 'ri', 'fe', 'ri', 'ca', 'men', 'te']",advérbio,"['pe', 'ɾi', 'fɛ', 'ɾi', 'kã', 'mˈẽ', 'tʃɪ']",2
periférico,"['pe', 'ri', 'fé', 'ri', 'co']",nome masculino,"['pe', 'ɾi', 'fˈɛ', 'ɾi', 'kʊ']",3
periférico,"['pe', 'ri', 'fé', 'ri', 'co']",adjetivo,"['pe', 'ɾi', 'fˈɛ', 'ɾi', 'kʊ']",3
perífrase,"['pe', 'rí', 'fra', 'se']",nome feminino,"['pe', 'ɾˈi', 'fɾa', 'zɪ']",3
perifrasticamente,"['pe', 'ri', 'fras', 'ti', 'ca', 'men', 'te']",advérbio,"['pe', 'ɾi', 'fɾaʃ', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",2
perifrástico,"['pe', 'ri', 'frás', 'ti', 'co']",adjetivo,"['pe', 'ɾi', 'fɾˈaʃ', 'tʃi', 'kʊ']",3
perigar,"['pe', 'ri', 'gar']",verbo,"['pe', 'ɾi', 'gˈa']",1
perigeu,"['pe', 'ri', 'geu']",nome masculino,"['pe', 'ɾi', 'ʒˈew']",1
perigo,"['pe', 'ri', 'go']",nome masculino,"['pe', 'ɾˈi', 'gʊ']",2
perigosamente,"['pe', 'ri', 'go', 'sa', 'men', 'te']",advérbio,"['pe', 'ɾi', 'go', 'zã', 'mˈẽ', 'tʃɪ']",2
perigosidade,"['pe', 'ri', 'go', 'si', 'da', 'de']",nome feminino,"['pe', 'ɾi', 'go', 'zi', 'dˈa', 'dʒɪ']",2
perigosíssimo,"['pe', 'ri', 'go', 'sís', 'si', 'mo']",adjetivo,"['pe', 'ɾi', 'go', 'zˈi', 'sĩ', 'mʊ']",3
perigoso,"['pe', 'ri', 'go', 'so']",adjetivo,"['pe', 'ɾi', 'gˈo', 'zʊ']",2
perimetral,"['pe', 'ri', 'me', 'tral']",adjetivo,"['pe', 'ɾĩ', 'me', 'tɾˈaw']",1
perímetro,"['pe', 'rí', 'me', 'tro']",nome masculino,"['pe', 'ɾˈĩ', 'me', 'tɾʊ']",3
perinatal,"['pe', 'ri', 'na', 'tal']",adjetivo,"['pe', 'ɾĩ', 'na', 'tˈaw']",1
períneo,"['pe', 'rí', 'ne', 'o']",nome masculino,"['pe', 'ɾˈĩ', 'njʊ']",3
periodicamente,"['pe', 'ri', 'o', 'di', 'ca', 'men', 'te']",advérbio,"['pe', 'ɾjɔ', 'dʒi', 'kã', 'mˈẽ', 'tʃɪ']",2
periodicidade,"['pe', 'ri', 'o', 'di', 'ci', 'da', 'de']",nome feminino,"['pe', 'ɾjo', 'dʒi', 'si', 'dˈa', 'dʒɪ']",2
periódico,"['pe', 'ri', 'ó', 'di', 'co']",adjetivo,"['pe', 'ɾjˈɔ', 'dʒi', 'kʊ']",3
periódico,"['pe', 'ri', 'ó', 'di', 'co']",nome masculino,"['pe', 'ɾjˈɔ', 'dʒi', 'kʊ']",3
periodista,"['pe', 'ri', 'o', 'dis', 'ta']",nome masculino,"['pe', 'ɾjo', 'dʒˈiʃ', 'tɐ']",2
periodista,"['pe', 'ri', 'o', 'dis', 'ta']",nome feminino,"['pe', 'ɾjo', 'dʒˈiʃ', 'tɐ']",2
periodização,"['pe', 'ri', 'o', 'di', 'za', 'ção']",nome feminino,"['pe', 'ɾjo', 'dʒi', 'za', 'sˈɐ̃w']",1
período,"['pe', 'rí', 'o', 'do']",nome masculino,"['pe', 'ɾˈi', 'o', 'dʊ']",3
peripateticamente,"['pe', 'ri', 'pa', 'te', 'ti', 'ca', 'men', 'te']",advérbio,"['pe', 'ɾi', 'pa', 'tɛ', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",2
peripatético,"['pe', 'ri', 'pa', 'té', 'ti', 'co']",adjetivo,"['pe', 'ɾi', 'pa', 'tˈɛ', 'tʃi', 'kʊ']",3
peripatético,"['pe', 'ri', 'pa', 'té', 'ti', 'co']",nome masculino,"['pe', 'ɾi', 'pa', 'tˈɛ', 'tʃi', 'kʊ']",3
peripécia,"['pe', 'ri', 'pé', 'ci', 'a']",nome feminino,"['pe', 'ɾi', 'pˈɛ', 'sjɐ']",3
périplo,"['pé', 'ri', 'plo']",nome masculino,"['pˈɛ', 'ɾi', 'plʊ']",3
peripneumonia,"['pe', 'rip', 'neu', 'mo', 'ni', 'a']",nome feminino,"['pe', 'ɾi', 'pĩ', 'nẽw', 'mõ', 'nˈi', 'ɐ']",2
periquito,"['pe', 'ri', 'qui', 'to']",nome masculino,"['pe', 'ɾi', 'kˈi', 'tʊ']",2
periscópio,"['pe', 'ris', 'có', 'pi', 'o']",nome masculino,"['pe', 'ɾiʃ', 'kˈɔ', 'pjʊ']",3
peristilo,"['pe', 'ris', 'ti', 'lo']",nome masculino,"['pe', 'ɾiʃ', 'tʃˈi', 'lʊ']",2
perita,"['pe', 'ri', 'ta']",nome feminino,"['pe', 'ɾˈi', 'tɐ']",2
peritagem,"['pe', 'ri', 'ta', 'gem']",nome feminino,"['pe', 'ɾi', 'tˈa', 'ʒẽj']",2
perito,"['pe', 'ri', 'to']",nome masculino,"['pe', 'ɾˈi', 'tʊ']",2
perito,"['pe', 'ri', 'to']",adjetivo,"['pe', 'ɾˈi', 'tʊ']",2
peritoneal,"['pe', 'ri', 'to', 'ne', 'al']",adjetivo,"['pe', 'ɾi', 'tõ', 'ni', 'ˈaw']",1
peritoneu,"['pe', 'ri', 'to', 'neu']",nome masculino,"['pe', 'ɾi', 'tõ', 'nˈew']",1
peritonite,"['pe', 'ri', 'to', 'ni', 'te']",nome feminino,"['pe', 'ɾi', 'tõ', 'nˈi', 'tʃɪ']",2
periurbano,"['pe', 'ri', 'ur', 'ba', 'no']",adjetivo,"['pe', 'ɾi', 'uɦ', 'bˈɐ̃', 'nʊ']",2
perjúrio,"['per', 'jú', 'ri', 'o']",nome masculino,"['peɦ', 'ʒˈu', 'ɾjʊ']",3
perla,"['per', 'la']",nome feminino,"['pˈɛɦ', 'lɐ']",2
perlado,"['per', 'la', 'do']",adjetivo,"['peɦ', 'lˈa', 'dʊ']",2
perlar,"['per', 'lar']",verbo,"['peɦ', 'lˈa']",1
perlimpimpim,"['per', 'lim', 'pim', 'pim']",nome masculino,"['peɦ', 'lĩ', 'pĩ', 'pˈĩ']",1
perlonga,"['per', 'lon', 'ga']",nome feminino,"['peɦ', 'lˈõ', 'gɐ']",2
perlongar,"['per', 'lon', 'gar']",verbo,"['peɦ', 'lõ', 'gˈa']",1
permanecer,"['per', 'ma', 'ne', 'cer']",verbo,"['peɦ', 'mã', 'ne', 'sˈe']",1
permanência,"['per', 'ma', 'nên', 'ci', 'a']",nome feminino,"['peɦ', 'mã', 'nˈẽ', 'sjɐ']",3
permanente,"['per', 'ma', 'nen', 'te']",adjetivo,"['peɦ', 'mã', 'nˈẽ', 'tʃɪ']",2
permanente,"['per', 'ma', 'nen', 'te']",nome feminino,"['peɦ', 'mã', 'nˈẽ', 'tʃɪ']",2
permanentemente,"['per', 'ma', 'nen', 'te', 'men', 'te']",advérbio,"['peɦ', 'mã', 'nẽ', 'tẽ', 'mˈẽ', 'tʃɪ']",2
permeabilidade,"['per', 'me', 'a', 'bi', 'li', 'da', 'de']",nome feminino,"['peɦ', 'me', 'a', 'bi', 'li', 'dˈa', 'dʒɪ']",2
permeabilização,"['per', 'me', 'a', 'bi', 'li', 'za', 'ção']",nome feminino,"['peɦ', 'me', 'a', 'bi', 'li', 'za', 'sˈɐ̃w']",1
permear,"['per', 'me', 'ar']",verbo,"['peɦ', 'mi', 'ˈa']",1
permeável,"['per', 'me', 'á', 'vel']",adjetivo,"['peɦ', 'mi', 'ˈa', 'vew']",2
permeio,"['per', 'mei', 'o']",advérbio,"['peɦ', 'mˈej', 'ʊ']",2
permilagem,"['per', 'mi', 'la', 'gem']",nome feminino,"['peɦ', 'mi', 'lˈa', 'ʒẽj']",2
permissão,"['per', 'mis', 'são']",nome feminino,"['peɦ', 'mi', 'sˈɐ̃w']",1
permissivamente,"['per', 'mis', 'si', 'va', 'men', 'te']",advérbio,"['peɦ', 'mi', 'si', 'vã', 'mˈẽ', 'tʃɪ']",2
permissível,"['per', 'mis', 'sí', 'vel']",adjetivo,"['peɦ', 'mi', 'sˈi', 'vew']",2
permissividade,"['per', 'mis', 'si', 'vi', 'da', 'de']",nome feminino,"['peɦ', 'mi', 'si', 'vi', 'dˈa', 'dʒɪ']",2
permissivismo,"['per', 'mis', 'si', 'vis', 'mo']",nome masculino,"['peɦ', 'mi', 'si', 'vˈiʒ', 'mʊ']",2
permissivo,"['per', 'mis', 'si', 'vo']",adjetivo,"['peɦ', 'mi', 'sˈi', 'vʊ']",2
permitido,"['per', 'mi', 'ti', 'do']",adjetivo,"['peɦ', 'mi', 'tʃˈi', 'dʊ']",2
permitir,"['per', 'mi', 'tir']",verbo,"['peɦ', 'mi', 'tʃˈi']",1
permuta,"['per', 'mu', 'ta']",nome feminino,"['peɦ', 'mˈu', 'tɐ']",2
permutabilidade,"['per', 'mu', 'ta', 'bi', 'li', 'da', 'de']",nome feminino,"['peɦ', 'mu', 'ta', 'bi', 'li', 'dˈa', 'dʒɪ']",2
permutação,"['per', 'mu', 'ta', 'ção']",nome feminino,"['peɦ', 'mu', 'ta', 'sˈɐ̃w']",1
permutador,"['per', 'mu', 'ta', 'dor']",adjetivo,"['peɦ', 'mu', 'ta', 'dˈo']",1
permutador,"['per', 'mu', 'ta', 'dor']",nome masculino,"['peɦ', 'mu', 'ta', 'dˈo']",1
permutar,"['per', 'mu', 'tar']",verbo,"['peɦ', 'mu', 'tˈa']",1
permutável,"['per', 'mu', 'tá', 'vel']",adjetivo,"['peɦ', 'mu', 'tˈa', 'vew']",2
perna,"['per', 'na']",nome feminino,"['pˈɛɦ', 'nɐ']",2
perna-longa,"['per', 'na', 'lon', 'ga']",nome feminino,"['pˌɛɦ', 'nɐ', 'lˈõ', 'gɐ']",2
pernada,"['per', 'na', 'da']",nome feminino,"['peɦ', 'nˈa', 'dɐ']",2
pernalta,"['per', 'nal', 'ta']",adjetivo,"['peɦ', 'nˈaw', 'tɐ']",2
pernalta,"['per', 'nal', 'ta']",nome feminino,"['peɦ', 'nˈaw', 'tɐ']",2
pernalta,"['per', 'nal', 'ta']",nome masculino,"['peɦ', 'nˈaw', 'tɐ']",2
pernalto,"['per', 'nal', 'to']",adjetivo,"['peɦ', 'nˈaw', 'tʊ']",2
pernambucana,"['per', 'nam', 'bu', 'ca', 'na']",nome feminino,"['peɦ', 'nɐ̃', 'bu', 'kˈɐ̃', 'nɐ']",2
pernambucano,"['per', 'nam', 'bu', 'ca', 'no']",adjetivo,"['peɦ', 'nɐ̃', 'bu', 'kˈɐ̃', 'nʊ']",2
pernambucano,"['per', 'nam', 'bu', 'ca', 'no']",nome masculino,"['peɦ', 'nɐ̃', 'bu', 'kˈɐ̃', 'nʊ']",2
perneira,"['per', 'nei', 'ra']",nome feminino,"['peɦ', 'nˈej', 'ɾɐ']",2
perneta,"['per', 'ne', 'ta']",nome feminino,"['peɦ', 'nˈe', 'tɐ']",2
perneta,"['per', 'ne', 'ta']",adjetivo,"['peɦ', 'nˈe', 'tɐ']",2
perneta,"['per', 'ne', 'ta']",nome masculino,"['peɦ', 'nˈe', 'tɐ']",2
perniciosa,"['per', 'ni', 'ci', 'o', 'sa']",nome feminino,"['peɦ', 'ni', 'sjˈɔ', 'zɐ']",2
perniciosamente,"['per', 'ni', 'ci', 'o', 'sa', 'men', 'te']",advérbio,"['peɦ', 'ni', 'sjɔ', 'zã', 'mˈẽ', 'tʃɪ']",2
perniciosidade,"['per', 'ni', 'ci', 'o', 'si', 'da', 'de']",nome feminino,"['peɦ', 'ni', 'sjo', 'zi', 'dˈa', 'dʒɪ']",2
pernicioso,"['per', 'ni', 'ci', 'o', 'so']",adjetivo,"['peɦ', 'ni', 'sjˈo', 'zʊ']",2
pernil,"['per', 'nil']",nome masculino,"['peɦ', 'nˈiw']",1
pernilongo,"['per', 'ni', 'lon', 'go']",nome masculino,"['peɦ', 'ni', 'lˈõ', 'gʊ']",2
pernilongo,"['per', 'ni', 'lon', 'go']",adjetivo,"['peɦ', 'ni', 'lˈõ', 'gʊ']",2
perno,"['per', 'no']",nome masculino,"['pˈɛɦ', 'nʊ']",2
pernoca,"['per', 'no', 'ca']",nome feminino,"['peɦ', 'nˈɔ', 'kɐ']",2
pernoita,"['per', 'noi', 'ta']",nome feminino,"['peɦ', 'nˈoj', 'tɐ']",2
pernoitar,"['per', 'noi', 'tar']",verbo,"['peɦ', 'noj', 'tˈa']",1
pernoite,"['per', 'noi', 'te']",nome masculino,"['peɦ', 'nˈoj', 'tʃɪ']",2
pernóstico,"['per', 'nós', 'ti', 'co']",adjetivo,"['peɦ', 'nˈɔʃ', 'tʃi', 'kʊ']",3
pero,"['pe', 'ro']",conjunção,"['pˈe', 'ɾʊ']",2
pero,"['pe', 'ro']",nome masculino,"['pˈe', 'ɾʊ']",2
peroba,"['pe', 'ro', 'ba']",nome feminino,"['pe', 'ɾˈɔ', 'bɐ']",2
pérola,"['pé', 'ro', 'la']",nome feminino,"['pˈɛ', 'ɾo', 'lɐ ou pˈɛ', 'ɾo', 'lɐ']",3
pérola,"['pé', 'ro', 'la']",adjetivo,"['pˈɛ', 'ɾo', 'lɐ']",3
perónio,"['pe', 'ró', 'ni', 'o']",nome masculino,"['pe', 'ɾˈɔ̃', 'njʊ']",3
peronismo,"['pe', 'ro', 'nis', 'mo']",nome masculino,"['pe', 'ɾõ', 'nˈiʒ', 'mʊ']",2
peroração,"['pe', 'ro', 'ra', 'ção']",nome feminino,"['pe', 'ɾo', 'ɾa', 'sˈɐ̃w']",1
perorar,"['pe', 'ro', 'rar']",verbo,"['pe', 'ɾo', 'ɾˈa']",1
peróxido,"['pe', 'ró', 'xi', 'do']",nome masculino,"['pe', 'ɾˈɔk', 'si', 'dʊ']",3
perpassar,"['per', 'pas', 'sar']",verbo,"['peh', 'pa', 'sˈa']",1
perpendicular,"['per', 'pen', 'di', 'cu', 'lar']",adjetivo,"['peh', 'pẽ', 'dʒi', 'ku', 'lˈa']",1
perpendicular,"['per', 'pen', 'di', 'cu', 'lar']",nome feminino,"['peh', 'pẽ', 'dʒi', 'ku', 'lˈa']",1
perpendicularmente,"['per', 'pen', 'di', 'cu', 'lar', 'men', 'te']",advérbio,"['peh', 'pẽ', 'dʒi', 'ku', 'laɦ', 'mˈẽ', 'tʃɪ']",2
perpetração,"['per', 'pe', 'tra', 'ção']",nome feminino,"['peh', 'pe', 'tɾa', 'sˈɐ̃w']",1
perpetrador,"['per', 'pe', 'tra', 'dor']",adjetivo,"['peh', 'pe', 'tɾa', 'dˈo']",1
perpetrador,"['per', 'pe', 'tra', 'dor']",nome masculino,"['peh', 'pe', 'tɾa', 'dˈo']",1
perpetrar,"['per', 'pe', 'trar']",verbo,"['peh', 'pe', 'tɾˈa']",1
perpétua,"['per', 'pé', 'tu', 'a']",nome feminino,"['peh', 'pˈɛ', 'tu', 'ɐ']",3
perpetuação,"['per', 'pe', 'tu', 'a', 'ção']",nome feminino,"['peh', 'pe', 'tu', 'a', 'sˈɐ̃w']",1
perpetuador,"['per', 'pe', 'tu', 'a', 'dor']",adjetivo,"['peh', 'pe', 'tu', 'a', 'dˈo']",1
perpetuador,"['per', 'pe', 'tu', 'a', 'dor']",nome masculino,"['peh', 'pe', 'tu', 'a', 'dˈo']",1
