palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
térmita,nome feminino,"['tér', 'mi', 'ta']",-3,"['tˈɛɦ', 'mi', 'tɐ']",-3
térmite,nome feminino,"['tér', 'mi', 'te']",-3,"['tˈɛɦ', 'mi', 'tʃɪ']",-3
termiteira,nome feminino,"['ter', 'mi', 'tei', 'ra']",-2,"['teɦ', 'mi', 'tˈej', 'ɾɐ']",-2
termo,nome masculino,"['ter', 'mo']",-2,"['tˈeɦ', 'mʊ']",-2
termoacumulador,nome masculino,"['ter', 'mo', 'a', 'cu', 'mu', 'la', 'dor']",-1,"['teɦ', 'mo', 'a', 'kũ', 'mu', 'la', 'dˈo']",-1
termodinâmica,nome feminino,"['ter', 'mo', 'di', 'nâ', 'mi', 'ca']",-3,"['teɦ', 'mo', 'dʒĩ', 'nˈɐ̃', 'mi', 'kɐ']",-3
termodinâmico,adjetivo,"['ter', 'mo', 'di', 'nâ', 'mi', 'co']",-3,"['teɦ', 'mo', 'dʒĩ', 'nˈɐ̃', 'mi', 'kʊ']",-3
termoeléctrico,adjetivo,"['ter', 'mo', 'e', 'léc', 'tri', 'co']",-3,"['teɦ', 'mo', 'e', 'lˈɛk', 'tɾi', 'kʊ']",-3
termófilo,adjetivo,"['ter', 'mó', 'fi', 'lo']",-3,"['teɦ', 'mˈɔ', 'fi', 'lʊ']",-3
termólise,nome feminino,"['ter', 'mó', 'li', 'se']",-3,"['teɦ', 'mˈɔ', 'li', 'zɪ']",-3
termómetro,nome masculino,"['ter', 'mó', 'me', 'tro']",-3,"['teɦ', 'mˈɔ̃', 'me', 'tɾʊ']",-3
termonuclear,adjetivo,"['ter', 'mo', 'nu', 'cle', 'ar']",-1,"['teɦ', 'mõ', 'nu', 'kli', 'ˈa']",-1
termoplástico,nome masculino,"['ter', 'mo', 'plás', 'ti', 'co']",-3,"['teɦ', 'mo', 'plˈaʃ', 'tʃi', 'kʊ']",-3
termosfera,nome feminino,"['ter', 'mos', 'fe', 'ra']",-2,"['teɦ', 'moʃ', 'fˈɛ', 'ɾɐ']",-2
termostato,nome masculino,"['ter', 'mos', 'ta', 'to']",-2,"['teɦ', 'moʃ', 'tˈa', 'tʊ']",-2
termóstato,nome masculino,"['ter', 'mós', 'ta', 'to']",-3,"['teɦ', 'mˈɔʃ', 'ta', 'tʊ']",-3
ternamente,advérbio,"['ter', 'na', 'men', 'te']",-2,"['tɛɦ', 'nã', 'mˈẽ', 'tʃɪ']",-2
ternário,adjetivo,"['ter', 'ná', 'ri', 'o']",-3,"['teɦ', 'nˈa', 'ɾjʊ']",-2
terno,adjetivo,"['ter', 'no']",-2,"['tˈɛɦ', 'nʊ']",-2
terno,nome masculino,"['ter', 'no']",-2,"['tˈɛɦ', 'nʊ']",-2
ternura,nome feminino,"['ter', 'nu', 'ra']",-2,"['teɦ', 'nˈu', 'ɾɐ']",-2
ternurento,adjetivo,"['ter', 'nu', 'ren', 'to']",-2,"['teɦ', 'nu', 'ɾˈẽ', 'tʊ']",-2
terópode,nome masculino,"['te', 'ró', 'po', 'de']",-3,"['te', 'ɾˈɔ', 'po', 'dʒɪ']",-3
terra,nome feminino,"['ter', 'ra']",-2,"['tˈɛ', 'ɦɐ']",-2
terra a terra,adjetivo,"['ter', 'ra a ter', 'ra']",-2,"['tˌɛ', 'ɦɐ', 'ɐ', 'tˈɛ', 'ɦɐ']",-2
terra-nova,nome masculino,"['ter', 'ra', 'no', 'va']",-2,"['tˌɛ', 'ɦɐ', 'nˈɔ', 'va']",-2
terraço,nome masculino,"['ter', 'ra', 'ço']",-2,"['te', 'ɦˈa', 'sʊ']",-2
terracota,nome feminino,"['ter', 'ra', 'co', 'ta']",-2,"['te', 'ɦa', 'kˈɔ', 'tɐ']",-2
terrado,nome masculino,"['ter', 'ra', 'do']",-2,"['te', 'ɦˈa', 'dʊ']",-2
terramoto,nome masculino,"['ter', 'ra', 'mo', 'to']",-2,"['te', 'ɦã', 'mˈɔ', 'tʊ']",-2
terrão,nome masculino,"['ter', 'rão']",-1,"['te', 'ɦˈɐ̃w']",-1
terraplanagem,nome feminino,"['ter', 'ra', 'pla', 'na', 'gem']",-2,"['te', 'ɦa', 'plã', 'nˈa', 'ʒẽj']",-2
terraplenado,adjetivo,"['ter', 'ra', 'ple', 'na', 'do']",-2,"['tɛ', 'ɦa', 'plẽ', 'nˈa', 'dʊ']",-2
terraplenagem,nome feminino,"['ter', 'ra', 'ple', 'na', 'gem']",-2,"['te', 'ɦa', 'plẽ', 'nˈa', 'ʒẽj']",-2
terraplenar,verbo,"['ter', 'ra', 'ple', 'nar']",-1,"['te', 'ɦa', 'plẽ', 'nˈa']",-1
terrapleno,nome masculino,"['ter', 'ra', 'ple', 'no']",-2,"['tɛ', 'ɦa', 'plˈẽ', 'nʊ']",-2
terráqueo,adjetivo,"['ter', 'rá', 'que', 'o']",-3,"['te', 'ɦˈa', 'kjʊ']",-2
terrário,nome masculino,"['ter', 'rá', 'ri', 'o']",-3,"['te', 'ɦˈa', 'ɾjʊ']",-2
terreal,adjetivo,"['ter', 're', 'al']",-1,"['te', 'ɦi', 'ˈaw']",-1
terreiro,nome masculino,"['ter', 'rei', 'ro']",-2,"['te', 'ɦˈej', 'ɾʊ']",-2
terreiro,adjetivo,"['ter', 'rei', 'ro']",-2,"['te', 'ɦˈej', 'ɾʊ']",-2
terremoto,nome masculino,"['ter', 're', 'mo', 'to']",-2,"['te', 'ɦẽ', 'mˈɔ', 'tʊ']",-2
terrenho,adjetivo,"['ter', 're', 'nho']",-2,"['te', 'ɦˈẽ', 'ɲʊ']",-2
terrenho,nome masculino,"['ter', 're', 'nho']",-2,"['te', 'ɦˈẽ', 'ɲʊ']",-2
terreno,adjetivo,"['ter', 're', 'no']",-2,"['te', 'ɦˈɛ̃', 'nʊ']",-2
terreno,nome masculino,"['ter', 're', 'no']",-2,"['te', 'ɦˈɛ̃', 'nʊ']",-2
térreo,adjetivo,"['tér', 're', 'o']",-3,"['tˈɛ', 'ɦjʊ']",-2
térreo,nome masculino,"['tér', 're', 'o']",-3,"['tˈɛ', 'ɦjʊ']",-2
terrestre,adjetivo,"['ter', 'res', 'tre']",-2,"['te', 'ɦˈɛʃ', 'tɾɪ']",-2
terrestremente,advérbio,"['ter', 'res', 'tre', 'men', 'te']",-2,"['te', 'ɦɛʃ', 'tɾẽ', 'mˈẽ', 'tʃɪ']",-2
terrier,nome masculino,"['ter', 'rier']",-1,[''],0
terrificamente,advérbio,"['ter', 'ri', 'fi', 'ca', 'men', 'te']",-2,"['te', 'ɦi', 'fi', 'kã', 'mˈẽ', 'tʃɪ']",-2
terrificante,adjetivo,"['ter', 'ri', 'fi', 'can', 'te']",-2,"['te', 'ɦi', 'fi', 'kˈɐ̃', 'tʃɪ']",-2
terrífico,adjetivo,"['ter', 'rí', 'fi', 'co']",-3,"['te', 'ɦˈi', 'fi', 'kʊ']",-3
terrina,nome feminino,"['ter', 'ri', 'na']",-2,"['te', 'ɦˈĩ', 'nɐ']",-2
terriola,nome masculino,"['ter', 'ri', 'o', 'la']",-2,"['te', 'ɦjˈɔ', 'lɐ']",-2
territorial,adjetivo,"['ter', 'ri', 'to', 'ri', 'al']",-1,"['te', 'ɦi', 'to', 'ɾi', 'ˈaw']",-1
