palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
naturalizado,adjetivo,"['na', 'tu', 'ra', 'li', 'za', 'do']",-2,"['na', 'tu', 'ɾa', 'li', 'zˈa', 'dʊ']",-2
naturalizado,nome masculino,"['na', 'tu', 'ra', 'li', 'za', 'do']",-2,"['na', 'tu', 'ɾa', 'li', 'zˈa', 'dʊ']",-2
naturalizar,verbo,"['na', 'tu', 'ra', 'li', 'zar']",-1,"['na', 'tu', 'ɾa', 'li', 'zˈa']",-1
naturalmente,advérbio,"['na', 'tu', 'ral', 'men', 'te']",-2,"['na', 'tu', 'ɾaw', 'mˈẽ', 'tʃɪ']",-2
natureza,nome feminino,"['na', 'tu', 're', 'za']",-2,"['na', 'tu', 'ɾˈe', 'zɐ']",-2
natureza-morta,nome feminino,"['na', 'tu', 're', 'za', 'mor', 'ta']",0,"['na', 'tu', 'ɾˌe', 'zɐ', 'mˈɔh', 'tɐ']",-2
naturismo,nome masculino,"['na', 'tu', 'ris', 'mo']",-2,"['na', 'tu', 'ɾˈiʒ', 'mʊ']",-2
naturista,adjetivo,"['na', 'tu', 'ris', 'ta']",-2,"['na', 'tu', 'ɾˈiʃ', 'tɐ']",-2
naturista,nome masculino,"['na', 'tu', 'ris', 'ta']",-2,"['na', 'tu', 'ɾˈiʃ', 'tɐ']",-2
naturista,nome feminino,"['na', 'tu', 'ris', 'ta']",-2,"['na', 'tu', 'ɾˈiʃ', 'tɐ']",-2
naturopata,nome masculino,"['na', 'tu', 'ro', 'pa', 'ta']",-2,"['na', 'tu', 'ɾo', 'pˈa', 'tɐ']",-2
naturopatia,nome feminino,"['na', 'tu', 'ro', 'pa', 'ti', 'a']",-2,"['na', 'tu', 'ɾo', 'pa', 'tʃˈi', 'ɐ']",-2
nau,nome feminino,['nau'],-1,['nˈaw'],-1
náufraga,nome feminino,"['náu', 'fra', 'ga']",-3,"['nˈaw', 'fɾa', 'gɐ']",-3
naufragada,nome feminino,"['nau', 'fra', 'ga', 'da']",-2,"['naw', 'fɾa', 'gˈa', 'dɐ']",-2
naufragado,nome masculino,"['nau', 'fra', 'ga', 'do']",-2,"['naw', 'fɾa', 'gˈa', 'dʊ']",-2
naufragado,adjetivo,"['nau', 'fra', 'ga', 'do']",-2,"['naw', 'fɾa', 'gˈa', 'dʊ']",-2
naufragar,verbo,"['nau', 'fra', 'gar']",-1,"['naw', 'fɾa', 'gˈa']",-1
