palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
banzo,nome masculino,"['ban', 'zo']",-2,"['bˈɐ̃', 'zʊ']",-2
banzo,adjetivo,"['ban', 'zo']",-2,"['bˈɐ̃', 'zʊ']",-2
baobá,nome masculino,"['ba', 'o', 'bá']",-1,"['ba', 'o', 'bˈa']",-1
baptismal,adjetivo,"['bap', 'tis', 'mal']",-1,"['ba', 'pi', 'tʃiʒ', 'mˈaw']",-1
baptismo,nome masculino,"['bap', 'tis', 'mo']",-2,"['ba', 'pi', 'tʃˈiʒ', 'mʊ']",-2
baptista,adjetivo,"['bap', 'tis', 'ta']",-2,"['ba', 'pi', 'tʃˈiʃ', 'tɐ']",-2
baptista,nome masculino,"['bap', 'tis', 'ta']",-2,"['ba', 'pi', 'tʃˈiʃ', 'tɐ']",-2
baque,nome masculino,"['ba', 'que']",-2,"['bˈa', 'kɪ']",-2
baqueado,adjetivo,"['ba', 'que', 'a', 'do']",-2,"['ba', 'ki', 'ˈa', 'dʊ']",-2
baquear,verbo,"['ba', 'que', 'ar']",-1,"['ba', 'ki', 'ˈa']",-1
baquelite,nome feminino,"['ba', 'que', 'li', 'te']",-2,"['ba', 'ke', 'lˈi', 'tʃɪ']",-2
baqueta,nome feminino,"['ba', 'que', 'ta']",-2,"['ba', 'kˈe', 'tɐ']",-2
baquetar,verbo,"['ba', 'que', 'tar']",-1,"['ba', 'ke', 'tˈa']",-1
baquicamente,advérbio,"['ba', 'qui', 'ca', 'men', 'te']",-2,"['ba', 'ki', 'kã', 'mˈẽ', 'tʃɪ']",-2
báquico,adjetivo,"['bá', 'qui', 'co']",-3,"['bˈa', 'ki', 'kʊ']",-3
bar,nome masculino,['bar'],-1,['bˈa'],-1
baraça,nome feminino,"['ba', 'ra', 'ça']",-2,"['ba', 'ɾˈa', 'sɐ']",-2
baracha,nome feminino,"['ba', 'ra', 'cha']",-2,"['ba', 'ɾˈa', 'ʃɐ']",-2
barachar,verbo,"['ba', 'ra', 'char']",-1,"['ba', 'ɾa', 'ʃˈa']",-1
baraço,nome masculino,"['ba', 'ra', 'ço']",-2,"['ba', 'ɾˈa', 'sʊ']",-2
barafunda,nome feminino,"['ba', 'ra', 'fun', 'da']",-2,"['ba', 'ɾa', 'fˈũ', 'dɐ']",-2
barafundido,adjetivo,"['ba', 'ra', 'fun', 'di', 'do']",-2,"['ba', 'ɾa', 'fũ', 'dʒˈi', 'dʊ']",-2
barafusta,nome feminino,"['ba', 'ra', 'fus', 'ta']",-2,"['ba', 'ɾa', 'fˈuʃ', 'tɐ']",-2
barafustar,verbo,"['ba', 'ra', 'fus', 'tar']",-1,"['ba', 'ɾa', 'fuʃ', 'tˈa']",-1
baralha,nome feminino,"['ba', 'ra', 'lha']",-2,"['ba', 'ɾˈa', 'ʎɐ']",-2
baralhada,nome feminino,"['ba', 'ra', 'lha', 'da']",-2,"['ba', 'ɾa', 'ʎˈa', 'dɐ']",-2
baralhado,adjetivo,"['ba', 'ra', 'lha', 'do']",-2,"['ba', 'ɾa', 'ʎˈa', 'dʊ']",-2
baralhar,verbo,"['ba', 'ra', 'lhar']",-1,"['ba', 'ɾa', 'ʎˈa']",-1
baralho,nome masculino,"['ba', 'ra', 'lho']",-2,"['ba', 'ɾˈa', 'ʎʊ']",-2
barão,nome masculino,"['ba', 'rão']",-1,"['ba', 'ɾˈɐ̃w']",-1
barata,nome feminino,"['ba', 'ra', 'ta']",-2,"['ba', 'ɾˈa', 'tɐ']",-2
baratamente,advérbio,"['ba', 'ra', 'ta', 'men', 'te']",-2,"['ba', 'ɾa', 'tã', 'mˈẽ', 'tʃɪ']",-2
baratar,verbo,"['ba', 'ra', 'tar']",-1,"['ba', 'ɾa', 'tˈa']",-1
barateira,nome feminino,"['ba', 'ra', 'tei', 'ra']",-2,"['ba', 'ɾa', 'tˈej', 'ɾɐ']",-2
barateiro,adjetivo,"['ba', 'ra', 'tei', 'ro']",-2,"['ba', 'ɾa', 'tˈej', 'ɾʊ']",-2
barateiro,nome masculino,"['ba', 'ra', 'tei', 'ro']",-2,"['ba', 'ɾa', 'tˈej', 'ɾʊ']",-2
barateza,nome feminino,"['ba', 'ra', 'te', 'za']",-2,"['ba', 'ɾa', 'tˈe', 'zɐ']",-2
baratinar,verbo,"['ba', 'ra', 'ti', 'nar']",-1,"['ba', 'ɾa', 'tʃĩ', 'nˈa']",-1
baratinha,nome feminino,"['ba', 'ra', 'ti', 'nha']",-2,"['ba', 'ɾa', 'tʃˈĩ', 'ɲɐ']",-2
barato,adjetivo,"['ba', 'ra', 'to']",-2,"['ba', 'ɾˈa', 'tʊ']",-2
barato,nome masculino,"['ba', 'ra', 'to']",-2,"['ba', 'ɾˈa', 'tʊ']",-2
barato,advérbio,"['ba', 'ra', 'to']",-2,"['ba', 'ɾˈa', 'tʊ']",-2
barba,nome feminino,"['bar', 'ba']",-2,"['bˈaɦ', 'bɐ']",-2
barba-azul,nome masculino,"['bar', 'ba', 'a', 'zul']",-1,"['bˌaɦ', 'bɐ', 'a', 'zˈuw']",-1
barbacã,nome feminino,"['bar', 'ba', 'cã']",-1,"['baɦ', 'ba', 'kˈɐ̃']",-1
barbada,nome feminino,"['bar', 'ba', 'da']",-2,"['baɦ', 'bˈa', 'dɐ']",-2
barbadinho,nome masculino,"['bar', 'ba', 'di', 'nho']",-2,"['baɦ', 'ba', 'dʒˈĩ', 'ɲʊ']",-2
barbadinho,adjetivo,"['bar', 'ba', 'di', 'nho']",-2,"['baɦ', 'ba', 'dʒˈĩ', 'ɲʊ']",-2
barbado,nome masculino,"['bar', 'ba', 'do']",-2,"['baɦ', 'bˈa', 'dʊ']",-2
barbado,adjetivo,"['bar', 'ba', 'do']",-2,"['baɦ', 'bˈa', 'dʊ']",-2
barbante,nome masculino,"['bar', 'ban', 'te']",-2,"['baɦ', 'bˈɐ̃', 'tʃɪ']",-2
barbar,verbo,"['bar', 'bar']",-1,"['baɦ', 'bˈa']",-1
bárbara,nome feminino,"['bár', 'ba', 'ra']",-3,"['bˈaɦ', 'ba', 'ɾɐ']",-3
barbaramente,advérbio,"['bar', 'ba', 'ra', 'men', 'te']",-2,"['baɦ', 'ba', 'ɾã', 'mˈẽ', 'tʃɪ']",-2
barbaridade,nome feminino,"['bar', 'ba', 'ri', 'da', 'de']",-2,"['baɦ', 'ba', 'ɾi', 'dˈa', 'dʒɪ']",-2
barbárie,nome feminino,"['bar', 'bá', 'ri', 'e']",-3,"['baɦ', 'bˈa', 'ɾɪ']",-2
barbarismo,nome masculino,"['bar', 'ba', 'ris', 'mo']",-2,"['baɦ', 'ba', 'ɾˈiʒ', 'mʊ']",-2
bárbaro,adjetivo,"['bár', 'ba', 'ro']",-3,"['bˈaɦ', 'ba', 'ɾʊ']",-3
bárbaro,nome masculino,"['bár', 'ba', 'ro']",-3,"['bˈaɦ', 'ba', 'ɾʊ']",-3
barbas,nome masculino,"['bar', 'bas']",-2,"['bˈaɦ', 'bɐʃ']",-2
barbatana,nome feminino,"['bar', 'ba', 'ta', 'na']",-2,"['baɦ', 'ba', 'tˈɐ̃', 'nɐ']",-2
barbatar,verbo,"['bar', 'ba', 'tar']",-1,"['baɦ', 'ba', 'tˈa']",-1
barbato,nome masculino,"['bar', 'ba', 'to']",-2,"['baɦ', 'bˈa', 'tʊ']",-2
