palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
adventista,adjetivo,"['ad', 'ven', 'tis', 'ta']",-2,"['a', 'di', 'vẽ', 'tʃˈiʃ', 'tɐ']",-2
adventista,nome feminino,"['ad', 'ven', 'tis', 'ta']",-2,"['a', 'di', 'vẽ', 'tʃˈiʃ', 'tɐ']",-2
advento,nome masculino,"['ad', 'ven', 'to']",-2,"['a', 'di', 'vˈẽ', 'tʊ']",-2
adverbal,adjetivo,"['ad', 'ver', 'bal']",-1,"['ad', 'veɦ', 'bˈaw']",-1
advérbio,nome masculino,"['ad', 'vér', 'bi', 'o']",-3,"['a', 'di', 'vˈɛɦ', 'bjʊ']",-2
adversado,adjetivo,"['ad', 'ver', 'sa', 'do']",-2,"['ad', 'veh', 'sˈa', 'dʊ']",-2
adversamente,advérbio,"['ad', 'ver', 'sa', 'men', 'te']",-2,"['a', 'di', 'vɛh', 'sã', 'mˈẽ', 'tʃɪ']",-2
adversão,nome feminino,"['ad', 'ver', 'são']",-1,"['ad', 'veh', 'sˈɐ̃w']",-1
adversar,verbo,"['ad', 'ver', 'sar']",-1,"['a', 'di', 'veh', 'sˈa']",-1
adversária,nome feminino,"['ad', 'ver', 'sá', 'ri', 'a']",-3,"['a', 'di', 'veh', 'sˈa', 'ɾjɐ']",-2
adversariamente,advérbio,"['ad', 'ver', 'sa', 'ri', 'a', 'men', 'te']",-2,"['a', 'di', 'veh', 'sa', 'ɾi', 'ã', 'mˈẽ', 'tʃɪ']",-2
adversário,adjetivo,"['ad', 'ver', 'sá', 'ri', 'o']",-3,"['a', 'di', 'veh', 'sˈa', 'ɾjʊ']",-2
adversário,nome masculino,"['ad', 'ver', 'sá', 'ri', 'o']",-3,"['a', 'di', 'veh', 'sˈa', 'ɾjʊ']",-2
adversativamente,advérbio,"['ad', 'ver', 'sa', 'ti', 'va', 'men', 'te']",-2,"['a', 'di', 'veh', 'sa', 'tʃi', 'vã', 'mˈẽ', 'tʃɪ']",-2
adversativo,adjetivo,"['ad', 'ver', 'sa', 'ti', 'vo']",-2,"['a', 'di', 'veh', 'sa', 'tʃˈi', 'vʊ']",-2
adversidade,nome feminino,"['ad', 'ver', 'si', 'da', 'de']",-2,"['a', 'di', 'veh', 'si', 'dˈa', 'dʒɪ']",-2
adverso,nome masculino,"['ad', 'ver', 'so']",-2,"['a', 'di', 'vˈɛh', 'sʊ']",-2
adverso,adjetivo,"['ad', 'ver', 'so']",-2,"['a', 'di', 'vˈɛh', 'sʊ']",-2
