palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
frasear,verbo,"['fra', 'se', 'ar']",-1,"['fɾa', 'zi', 'ˈa']",-1
fraseologia,nome feminino,"['fra', 'se', 'o', 'lo', 'gi', 'a']",-2,"['fɾa', 'zjo', 'lo', 'ʒˈi', 'ɐ']",-2
frasicamente,advérbio,"['fra', 'si', 'ca', 'men', 'te']",-2,"['fɾa', 'zi', 'kã', 'mˈẽ', 'tʃɪ']",-2
frásico,adjetivo,"['frá', 'si', 'co']",-3,"['fɾˈa', 'zi', 'kʊ']",-3
frasqueira,nome feminino,"['fras', 'quei', 'ra']",-2,"['fɾaʃ', 'kˈej', 'ɾɐ']",-2
frasqueiro,adjetivo,"['fras', 'quei', 'ro']",-2,"['fɾaʃ', 'kˈej', 'ɾʊ']",-2
fraterna,nome feminino,"['fra', 'ter', 'na']",-2,"['fɾa', 'tˈɛɦ', 'nɐ']",-2
fraternal,adjetivo,"['fra', 'ter', 'nal']",-1,"['fɾa', 'teɦ', 'nˈaw']",-1
fraternalmente,advérbio,"['fra', 'ter', 'nal', 'men', 'te']",-2,"['fɾa', 'teɦ', 'naw', 'mˈẽ', 'tʃɪ']",-2
fraternamente,advérbio,"['fra', 'ter', 'na', 'men', 'te']",-2,"['fɾa', 'tɛɦ', 'nã', 'mˈẽ', 'tʃɪ']",-2
fraternidade,nome feminino,"['fra', 'ter', 'ni', 'da', 'de']",-2,"['fɾa', 'teɦ', 'ni', 'dˈa', 'dʒɪ']",-2
fraternizar,verbo,"['fra', 'ter', 'ni', 'zar']",-1,"['fɾa', 'teɦ', 'ni', 'zˈa']",-1
fraterno,adjetivo,"['fra', 'ter', 'no']",-2,"['fɾa', 'tˈɛɦ', 'nʊ']",-2
fratria,nome feminino,"['fra', 'tri', 'a']",-2,"['fɾa', 'tɾˈi', 'ɐ']",-2
fratricida,adjetivo,"['fra', 'tri', 'ci', 'da']",-2,"['fɾa', 'tɾi', 'sˈi', 'dɐ']",-2
fratricida,nome masculino,"['fra', 'tri', 'ci', 'da']",-2,"['fɾa', 'tɾi', 'sˈi', 'dɐ']",-2
fratricida,nome feminino,"['fra', 'tri', 'ci', 'da']",-2,"['fɾa', 'tɾi', 'sˈi', 'dɐ']",-2
fratricídio,nome masculino,"['fra', 'tri', 'cí', 'di', 'o']",-3,"['fɾa', 'tɾi', 'sˈi', 'dʒjʊ']",-2
fratura,nome feminino,"['fra', 'tu', 'ra']",-2,"['fɾa', 'tˈu', 'ɾɐ']",-2
fraturar,verbo,"['fra', 'tu', 'rar']",-1,"['fɾa', 'tu', 'ɾˈa']",-1
fraudar,verbo,"['frau', 'dar']",-1,"['fɾaw', 'dˈa']",-1
