palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
zambo,adjetivo,"['zam', 'bo']",-2,"['zˈɐ̃', 'bʊ']",-2
zambra,nome feminino,"['zam', 'bra']",-2,"['zˈɐ̃', 'bɾɐ']",-2
zambro,adjetivo,"['zam', 'bro']",-2,"['zˈɐ̃', 'bɾʊ']",-2
zambujal,nome masculino,"['zam', 'bu', 'jal']",-1,"['zɐ̃', 'bu', 'ʒˈaw']",-1
zambujeiro,nome masculino,"['zam', 'bu', 'jei', 'ro']",-2,"['zɐ̃', 'bu', 'ʒˈej', 'ɾʊ']",-2
zambujo,nome masculino,"['zam', 'bu', 'jo']",-2,"['zɐ̃', 'bˈu', 'ʒʊ']",-2
zampar,verbo,"['zam', 'par']",-1,"['zɐ̃', 'pˈa']",-1
zanga,nome feminino,"['zan', 'ga']",-2,"['zˈɐ̃', 'gɐ']",-2
zangado,adjetivo,"['zan', 'ga', 'do']",-2,"['zɐ̃', 'gˈa', 'dʊ']",-2
zangão,adjetivo,"['zan', 'gão']",-1,"['zɐ̃', 'gˈɐ̃w']",-1
zangão,nome masculino,"['zan', 'gão']",-1,"['zɐ̃', 'gˈɐ̃w']",-1
zangar,verbo,"['zan', 'gar']",-1,"['zɐ̃', 'gˈa']",-1
zanzibar,adjetivo,"['zan', 'zi', 'bar']",-1,"['zɐ̃', 'zi', 'bˈa']",-1
zanzibar,nome masculino,"['zan', 'zi', 'bar']",-1,"['zɐ̃', 'zi', 'bˈa']",-1
zanzibar,nome feminino,"['zan', 'zi', 'bar']",-1,"['zɐ̃', 'zi', 'bˈa']",-1
zapping,nome masculino,"['zap', 'ping']",-2,[''],0
zaragata,nome feminino,"['za', 'ra', 'ga', 'ta']",-2,"['za', 'ɾa', 'gˈa', 'tɐ']",-2
zaragateira,nome feminino,"['za', 'ra', 'ga', 'tei', 'ra']",-2,"['za', 'ɾa', 'ga', 'tˈej', 'ɾɐ']",-2
zaragateiro,adjetivo,"['za', 'ra', 'ga', 'tei', 'ro']",-2,"['za', 'ɾa', 'ga', 'tˈej', 'ɾʊ']",-2
zaragateiro,nome masculino,"['za', 'ra', 'ga', 'tei', 'ro']",-2,"['za', 'ɾa', 'ga', 'tˈej', 'ɾʊ']",-2
zaragatoa,nome feminino,"['za', 'ra', 'ga', 'to', 'a']",-2,"['za', 'ɾa', 'ga', 'tˈo', 'ɐ']",-2
