palavra,divisao,categoria,fonetica,tonic
capitosamente,"['ca', 'pi', 'to', 'sa', 'men', 'te']",advérbio,"['ka', 'pi', 'tɔ', 'zã', 'mˈẽ', 'tʃɪ']",2
capitoso,"['ca', 'pi', 'to', 'so']",adjetivo,"['ka', 'pi', 'tˈo', 'zʊ']",2
capitulação,"['ca', 'pi', 'tu', 'la', 'ção']",nome feminino,"['ka', 'pi', 'tu', 'la', 'sˈɐ̃w']",1
capitular,"['ca', 'pi', 'tu', 'lar']",verbo,"['ka', 'pi', 'tu', 'lˈa']",1
capitular,"['ca', 'pi', 'tu', 'lar']",adjetivo,"['ka', 'pi', 'tu', 'lˈa']",1
capitulares,"['ca', 'pi', 'tu', 'la', 'res']",nome feminino,"['ka', 'pi', 'tu', 'lˈa', 'ɾɪʃ']",2
capítulo,"['ca', 'pí', 'tu', 'lo']",nome masculino,"['ka', 'pˈi', 'tu', 'lʊ']",3
capivara,"['ca', 'pi', 'va', 'ra']",nome feminino,"['ka', 'pi', 'vˈa', 'ɾɐ']",2
capô,"['ca', 'pô']",nome masculino,"['ka', 'pˈo']",1
capoeira,"['ca', 'po', 'ei', 'ra']",nome feminino,"['ka', 'po', 'ˈej', 'ɾɐ']",2
capoeiro,"['ca', 'po', 'ei', 'ro']",adjetivo,"['ka', 'po', 'ˈej', 'ɾʊ']",2
caporal,"['ca', 'po', 'ral']",nome masculino,"['ka', 'po', 'ɾˈaw']",1
caporal,"['ca', 'po', 'ral']",adjetivo,"['ka', 'po', 'ɾˈaw']",1
capot,"['ca', 'pot']",nome masculino,[''],2
capota,"['ca', 'po', 'ta']",nome feminino,"['ka', 'pˈɔ', 'tɐ']",2
capotagem,"['ca', 'po', 'ta', 'gem']",nome feminino,"['ka', 'po', 'tˈa', 'ʒẽj']",2
capotar,"['ca', 'po', 'tar']",verbo,"['ka', 'po', 'tˈa']",1
capote,"['ca', 'po', 'te']",nome masculino,"['ka', 'pˈɔ', 'tʃɪ']",2
capotona,"['ca', 'po', 'to', 'na']",nome feminino,"['ka', 'po', 'tˈõ', 'nɐ']",2
caprichado,"['ca', 'pri', 'cha', 'do']",adjetivo,"['ka', 'pɾi', 'ʃˈa', 'dʊ']",2
caprichar,"['ca', 'pri', 'char']",verbo,"['ka', 'pɾi', 'ʃˈa']",1
capricho,"['ca', 'pri', 'cho']",nome masculino,"['ka', 'pɾˈi', 'ʃʊ']",2
caprichosamente,"['ca', 'pri', 'cho', 'sa', 'men', 'te']",advérbio,"['ka', 'pɾi', 'ʃɔ', 'zã', 'mˈẽ', 'tʃɪ']",2
caprichoso,"['ca', 'pri', 'cho', 'so']",adjetivo,"['ka', 'pɾi', 'ʃˈo', 'zʊ']",2
capricórnio,"['ca', 'pri', 'cór', 'ni', 'o']",nome masculino,"['ka', 'pɾi', 'kˈɔɦ', 'njʊ']",3
capricórnio,"['ca', 'pri', 'cór', 'ni', 'o']",adjetivo,"['ka', 'pɾi', 'kˈɔɦ', 'njʊ']",3
caprídeo,"['ca', 'prí', 'de', 'o']",adjetivo,"['ka', 'pɾˈi', 'dʒjʊ']",3
caprino,"['ca', 'pri', 'no']",adjetivo,"['ka', 'pɾˈĩ', 'nʊ']",2
cápsula,"['cáp', 'su', 'la']",nome feminino,"['kˈa', 'pə', 'su', 'lɐ']",3
capsular,"['cap', 'su', 'lar']",verbo,"['ka', 'pə', 'su', 'lˈa']",1
captação,"['cap', 'ta', 'ção']",nome feminino,"['ka', 'pə', 'ta', 'sˈɐ̃w']",1
captador,"['cap', 'ta', 'dor']",adjetivo,"['ka', 'pə', 'ta', 'dˈo']",1
captador,"['cap', 'ta', 'dor']",nome masculino,"['ka', 'pə', 'ta', 'dˈo']",1
captar,"['cap', 'tar']",verbo,"['ka', 'pə', 'tˈa']",1
captável,"['cap', 'tá', 'vel']",adjetivo,"['ka', 'pə', 'tˈa', 'vew']",2
captor,"['cap', 'tor']",adjetivo,"['ka', 'pə', 'tˈo']",1
captor,"['cap', 'tor']",nome masculino,"['ka', 'pə', 'tˈo']",1
captura,"['cap', 'tu', 'ra']",nome feminino,"['ka', 'pə', 'tˈu', 'ɾɐ']",2
capturar,"['cap', 'tu', 'rar']",verbo,"['ka', 'pə', 'tu', 'ɾˈa']",1
capuano,"['ca', 'pu', 'a', 'no']",nome masculino,"['ka', 'pu', 'ˈɐ̃', 'nʊ']",2
capuano,"['ca', 'pu', 'a', 'no']",adjetivo,"['ka', 'pu', 'ˈɐ̃', 'nʊ']",2
capucha,"['ca', 'pu', 'cha']",nome feminino,"['ka', 'pˈu', 'ʃɐ']",2
capuchar,"['ca', 'pu', 'char']",verbo,"['ka', 'pu', 'ʃˈa']",1
capuchinha,"['ca', 'pu', 'chi', 'nha']",nome feminino,"['ka', 'pu', 'ʃˈĩ', 'ɲɐ']",2
capuchinho,"['ca', 'pu', 'chi', 'nho']",nome masculino,"['ka', 'pu', 'ʃˈĩ', 'ɲʊ']",2
capuchinho,"['ca', 'pu', 'chi', 'nho']",adjetivo,"['ka', 'pu', 'ʃˈĩ', 'ɲʊ']",2
capucho,"['ca', 'pu', 'cho']",nome masculino,"['ka', 'pˈu', 'ʃʊ']",2
capucho,"['ca', 'pu', 'cho']",adjetivo,"['ka', 'pˈu', 'ʃʊ']",2
capulana,"['ca', 'pu', 'la', 'na']",nome feminino,"['ka', 'pu', 'lˈɐ̃', 'nɐ']",2
capuz,"['ca', 'puz']",nome masculino,"['ka', 'pˈuʃ']",1
caqueticamente,"['ca', 'que', 'ti', 'ca', 'men', 'te']",advérbio,"['ka', 'kɛ', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",2
caquético,"['ca', 'qué', 'ti', 'co']",adjetivo,"['ka', 'kˈɛ', 'tʃi', 'kʊ ou ka', 'kˈɛ', 'tʃi', 'kʊ']",3
caquexia,"['ca', 'que', 'xi', 'a']",nome feminino,"['ka', 'kek', 'sˈi', 'ɐ']",2
caqui,"['ca', 'qui']",nome masculino,"['ka', 'kˈi']",1
caqui,"['ca', 'qui']",adjetivo,"['ka', 'kˈi']",1
cará,"['ca', 'rá']",nome masculino,"['ka', 'ɾˈa']",1
cara,"['ca', 'ra']",nome feminino,"['kˈa', 'ɾɐ']",2
cara,"['ca', 'ra']",nome masculino,"['kˈa', 'ɾɐ']",2
cara-metade,"['ca', 'ra', 'me', 'ta', 'de']",nome masculino,"['kˌa', 'ɾɐ', 'me', 'tˈa', 'dʒɪ']",2
cara-metade,"['ca', 'ra', 'me', 'ta', 'de']",nome feminino,"['kˌa', 'ɾɐ', 'me', 'tˈa', 'dʒɪ']",2
carabina,"['ca', 'ra', 'bi', 'na']",nome feminino,"['ka', 'ɾa', 'bˈĩ', 'nɐ']",2
carabineiro,"['ca', 'ra', 'bi', 'nei', 'ro']",nome masculino,"['ka', 'ɾa', 'bĩ', 'nˈej', 'ɾʊ']",2
caraça,"['ca', 'ra', 'ça']",nome feminino,"['ka', 'ɾˈa', 'sɐ']",2
caraça,"['ca', 'ra', 'ça']",adjetivo,"['ka', 'ɾˈa', 'sɐ']",2
caraças,"['ca', 'ra', 'ças']",interjeição,"['ka', 'ɾˈa', 'sɐʃ']",2
caracol,"['ca', 'ra', 'col']",nome masculino,"['ka', 'ɾa', 'kˈɔw']",1
caracoleta,"['ca', 'ra', 'co', 'le', 'ta']",nome feminino,"['ka', 'ɾa', 'ko', 'lˈe', 'tɐ']",2
carácter,"['ca', 'rác', 'ter']",nome masculino,"['ka', 'ɾˈa', 'ki', 'te']",2
caractere,"['ca', 'rac', 'te', 're']",nome masculino,"['ka', 'ɾa', 'ki', 'tˈɛ', 'ɾɪʃ']",2
caracterial,"['ca', 'rac', 'te', 'ri', 'al']",adjetivo,"['ka', 'ɾa', 'ki', 'te', 'ɾi', 'ˈaw']",1
característica,"['ca', 'rac', 'te', 'rís', 'ti', 'ca']",nome feminino,"['ka', 'ɾa', 'ki', 'te', 'ɾˈiʃ', 'tʃi', 'kɐ']",3
caracteristicamente,"['ca', 'rac', 'te', 'ris', 'ti', 'ca', 'men', 'te']",advérbio,"['ka', 'ɾa', 'ki', 'te', 'ɾiʃ', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",2
característico,"['ca', 'rac', 'te', 'rís', 'ti', 'co']",adjetivo,"['ka', 'ɾa', 'ki', 'te', 'ɾˈiʃ', 'tʃi', 'kʊ']",3
característico,"['ca', 'rac', 'te', 'rís', 'ti', 'co']",nome masculino,"['ka', 'ɾa', 'ki', 'te', 'ɾˈiʃ', 'tʃi', 'kʊ']",3
caracterização,"['ca', 'rac', 'te', 'ri', 'za', 'ção']",nome feminino,"['ka', 'ɾa', 'ki', 'te', 'ɾi', 'za', 'sˈɐ̃w']",1
caracterizador,"['ca', 'rac', 'te', 'ri', 'za', 'dor']",adjetivo,"['ka', 'ɾa', 'ki', 'te', 'ɾi', 'za', 'dˈo']",1
caracterizador,"['ca', 'rac', 'te', 'ri', 'za', 'dor']",nome masculino,"['ka', 'ɾa', 'ki', 'te', 'ɾi', 'za', 'dˈo']",1
caracterizadora,"['ca', 'rac', 'te', 'ri', 'za', 'do', 'ra']",nome feminino,"['ka', 'ɾa', 'ki', 'te', 'ɾi', 'za', 'dˈo', 'ɾɐ']",2
caracterizante,"['ca', 'rac', 'te', 'ri', 'zan', 'te']",adjetivo,"['ka', 'ɾa', 'ki', 'te', 'ɾi', 'zˈɐ̃', 'tʃɪ']",2
caracterizar,"['ca', 'rac', 'te', 'ri', 'zar']",verbo,"['ka', 'ɾa', 'ki', 'te', 'ɾi', 'zˈa']",1
caracterologia,"['ca', 'rac', 'te', 'ro', 'lo', 'gi', 'a']",nome feminino,"['ka', 'ɾa', 'ki', 'te', 'ɾo', 'lo', 'ʒˈi', 'ɐ']",2
caraculo,"['ca', 'ra', 'cu', 'lo']",nome masculino,"['ka', 'ɾa', 'kˈu', 'lʊ']",2
carago,"['ca', 'ra', 'go']",interjeição,"['ka', 'ɾˈa', 'gʊ']",2
carago,"['ca', 'ra', 'go']",nome masculino,"['ka', 'ɾˈa', 'gʊ']",2
caraíba,"['ca', 'ra', 'í', 'ba']",adjetivo,"['ka', 'ɾa', 'ˈi', 'bɐ']",2
caraíba,"['ca', 'ra', 'í', 'ba']",nome masculino,"['ka', 'ɾa', 'ˈi', 'bɐ ou ka', 'ɾa', 'ˈi', 'bɐ']",2
caralho,"['ca', 'ra', 'lho']",nome masculino,"['ka', 'ɾˈa', 'ʎʊ']",2
caramanchão,"['ca', 'ra', 'man', 'chão']",nome masculino,"['ka', 'ɾã', 'mɐ̃', 'ʃˈɐ̃w']",1
caramba,"['ca', 'ram', 'ba']",interjeição,"['ka', 'ɾˈɐ̃', 'bɐ']",2
carambola,"['ca', 'ram', 'bo', 'la']",nome feminino,"['ka', 'ɾɐ̃', 'bˈɔ', 'lɐ']",2
carambolar,"['ca', 'ram', 'bo', 'lar']",verbo,"['ka', 'ɾɐ̃', 'bo', 'lˈa']",1
caramelizar,"['ca', 'ra', 'me', 'li', 'zar']",verbo,"['ka', 'ɾã', 'me', 'li', 'zˈa']",1
caramelo,"['ca', 'ra', 'me', 'lo']",nome masculino,"['ka', 'ɾã', 'mˈɛ', 'lʊ']",2
caramujo,"['ca', 'ra', 'mu', 'jo']",nome masculino,"['ka', 'ɾã', 'mˈu', 'ʒʊ']",2
caramulo,"['ca', 'ra', 'mu', 'lo']",nome masculino,"['ka', 'ɾã', 'mˈu', 'lʊ']",2
caramunha,"['ca', 'ra', 'mu', 'nha']",nome feminino,"['ka', 'ɾã', 'mˈũ', 'ɲɐ']",2
caramunhar,"['ca', 'ra', 'mu', 'nhar']",verbo,"['ka', 'ɾã', 'mũ', 'ɲˈa']",1
carangueja,"['ca', 'ran', 'gue', 'ja']",nome feminino,"['ka', 'ɾɐ̃', 'gˈe', 'ʒɐ']",2
caranguejar,"['ca', 'ran', 'gue', 'jar']",verbo,"['ka', 'ɾɐ̃', 'ge', 'ʒˈa']",1
caranguejeira,"['ca', 'ran', 'gue', 'jei', 'ra']",nome feminino,"['ka', 'ɾɐ̃', 'ge', 'ʒˈej', 'ɾɐ']",2
caranguejo,"['ca', 'ran', 'gue', 'jo']",nome masculino,"['ka', 'ɾɐ̃', 'gˈej', 'ʒʊ']",2
caranguejola,"['ca', 'ran', 'gue', 'jo', 'la']",nome feminino,"['ka', 'ɾɐ̃', 'ge', 'ʒˈɔ', 'lɐ']",2
carantonha,"['ca', 'ran', 'to', 'nha']",nome feminino,"['ka', 'ɾɐ̃', 'tˈõ', 'ɲɐ']",2
carão,"['ca', 'rão']",nome masculino,"['ka', 'ɾˈɐ̃w']",1
carapaça,"['ca', 'ra', 'pa', 'ça']",nome feminino,"['ka', 'ɾa', 'pˈa', 'sɐ']",2
carapau,"['ca', 'ra', 'pau']",nome masculino,"['ka', 'ɾa', 'pˈaw']",1
carapeta,"['ca', 'ra', 'pe', 'ta']",nome feminino,"['ka', 'ɾa', 'pˈe', 'tɐ']",2
carapetar,"['ca', 'ra', 'pe', 'tar']",verbo,"['ka', 'ɾa', 'pe', 'tˈa']",1
carapeto,"['ca', 'ra', 'pe', 'to']",nome masculino,"['ka', 'ɾa', 'pˈe', 'tʊ']",2
carapinha,"['ca', 'ra', 'pi', 'nha']",nome feminino,"['ka', 'ɾa', 'pˈĩ', 'ɲɐ']",2
carapinheira,"['ca', 'ra', 'pi', 'nhei', 'ra']",nome feminino,"['ka', 'ɾa', 'pĩ', 'ɲˈej', 'ɾɐ']",2
carapinheira,"['ca', 'ra', 'pi', 'nhei', 'ra']",adjetivo,"['ka', 'ɾa', 'pĩ', 'ɲˈej', 'ɾɐ']",2
carapinho,"['ca', 'ra', 'pi', 'nho']",adjetivo,"['ka', 'ɾa', 'pˈĩ', 'ɲʊ']",2
carapito,"['ca', 'ra', 'pi', 'to']",nome masculino,"['ka', 'ɾa', 'pˈi', 'tʊ']",2
carapuça,"['ca', 'ra', 'pu', 'ça']",nome feminino,"['ka', 'ɾa', 'pˈu', 'sɐ']",2
carapuço,"['ca', 'ra', 'pu', 'ço']",nome masculino,"['ka', 'ɾa', 'pˈu', 'sʊ']",2
carate,"['ca', 'ra', 'te']",nome masculino,"['ka', 'ɾˈa', 'tʃɪ']",2
caráter,"['ca', 'rá', 'ter']",nome masculino,"['ka', 'ɾˈa', 'te']",2
caraterística,"['ca', 'ra', 'te', 'rís', 'ti', 'ca']",nome feminino,"['ka', 'ɾa', 'te', 'ɾˈiʃ', 'tʃi', 'kɐ']",3
carateristicamente,"['ca', 'ra', 'te', 'ris', 'ti', 'ca', 'men', 'te']",advérbio,"['ka', 'ɾa', 'te', 'ɾiʃ', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",2
caraterístico,"['ca', 'ra', 'te', 'rís', 'ti', 'co']",adjetivo,"['ka', 'ɾa', 'te', 'ɾˈiʃ', 'tʃi', 'kʊ']",3
caraterização,"['ca', 'ra', 'te', 'ri', 'za', 'ção']",nome feminino,"['ka', 'ɾa', 'te', 'ɾi', 'za', 'sˈɐ̃w']",1
caraterizar,"['ca', 'ra', 'te', 'ri', 'zar']",verbo,"['ka', 'ɾa', 'te', 'ɾi', 'zˈa']",1
caravana,"['ca', 'ra', 'va', 'na']",nome feminino,"['ka', 'ɾa', 'vˈɐ̃', 'nɐ']",2
caravela,"['ca', 'ra', 've', 'la']",nome feminino,"['ka', 'ɾa', 'vˈɛ', 'lɐ']",2
carbonado,"['car', 'bo', 'na', 'do']",adjetivo,"['kaɦ', 'bõ', 'nˈa', 'dʊ']",2
carbonado,"['car', 'bo', 'na', 'do']",nome masculino,"['kaɦ', 'bõ', 'nˈa', 'dʊ']",2
carbonar,"['car', 'bo', 'nar']",verbo,"['kaɦ', 'bõ', 'nˈa']",1
carbonário,"['car', 'bo', 'ná', 'ri', 'o']",nome masculino,"['kaɦ', 'bõ', 'nˈa', 'ɾjʊ']",3
carbonatado,"['car', 'bo', 'na', 'ta', 'do']",adjetivo,"['kaɦ', 'bõ', 'na', 'tˈa', 'dʊ']",2
carbonatar,"['car', 'bo', 'na', 'tar']",verbo,"['kaɦ', 'bõ', 'na', 'tˈa']",1
carbonato,"['car', 'bo', 'na', 'to']",nome masculino,"['kaɦ', 'bõ', 'nˈa', 'tʊ']",2
carbone,"['car', 'bo', 'ne']",nome masculino,"['kaɦ', 'bˈõ', 'nɪ']",2
carboneto,"['car', 'bo', 'ne', 'to']",nome masculino,"['kaɦ', 'bõ', 'nˈe', 'tʊ']",2
carbônico,"['car', 'bô', 'ni', 'co']",adjetivo,"['kaɦ', 'bˈõ', 'ni', 'kʊ']",3
carbónico,"['car', 'bó', 'ni', 'co']",adjetivo,"['kaɦ', 'bˈɔ̃', 'ni', 'kʊ']",3
carbonífero,"['car', 'bo', 'ní', 'fe', 'ro']",adjetivo,"['kaɦ', 'bõ', 'nˈi', 'fe', 'ɾʊ']",3
carbonização,"['car', 'bo', 'ni', 'za', 'ção']",nome feminino,"['kaɦ', 'bõ', 'ni', 'za', 'sˈɐ̃w']",1
carbonizado,"['car', 'bo', 'ni', 'za', 'do']",adjetivo,"['kaɦ', 'bõ', 'ni', 'zˈa', 'dʊ']",2
carbonizar,"['car', 'bo', 'ni', 'zar']",verbo,"['kaɦ', 'bõ', 'ni', 'zˈa']",1
carbono,"['car', 'bo', 'no']",nome masculino,"['kaɦ', 'bˈõ', 'nʊ']",2
carbúnculo,"['car', 'bún', 'cu', 'lo']",nome masculino,"['kaɦ', 'bˈũ', 'ku', 'lʊ']",3
carburação,"['car', 'bu', 'ra', 'ção']",nome feminino,"['kaɦ', 'bu', 'ɾa', 'sˈɐ̃w']",1
carburador,"['car', 'bu', 'ra', 'dor']",nome masculino,"['kaɦ', 'bu', 'ɾa', 'dˈo']",1
carburante,"['car', 'bu', 'ran', 'te']",nome masculino,"['kaɦ', 'bu', 'ɾˈɐ̃', 'tʃɪ']",2
carburar,"['car', 'bu', 'rar']",verbo,"['kaɦ', 'bu', 'ɾˈa']",1
carbureto,"['car', 'bu', 're', 'to']",nome masculino,"['kaɦ', 'bu', 'ɾˈe', 'tʊ']",2
carcaça,"['car', 'ca', 'ça']",nome feminino,"['kah', 'kˈa', 'sɐ']",2
carcamano,"['car', 'ca', 'ma', 'no']",nome masculino,"['kah', 'kã', 'mˈɐ̃', 'nʊ']",2
carcel,"['car', 'cel']",nome masculino,"['kah', 'sˈew']",1
carcela,"['car', 'ce', 'la']",nome feminino,"['kah', 'sˈɛ', 'lɐ']",2
carcerário,"['car', 'ce', 'rá', 'ri', 'o']",adjetivo,"['kah', 'se', 'ɾˈa', 'ɾjʊ']",3
cárcere,"['cár', 'ce', 're']",nome masculino,"['kˈah', 'se', 'ɾɪ']",3
carcereiro,"['car', 'ce', 'rei', 'ro']",nome masculino,"['kah', 'se', 'ɾˈej', 'ɾʊ']",2
carcinogéneo,"['car', 'ci', 'no', 'gé', 'ne', 'o']",adjetivo,"['kah', 'sĩ', 'nɔ', 'ʒˈɛ̃', 'njʊ']",3
carcinogéneo,"['car', 'ci', 'no', 'gé', 'ne', 'o']",nome masculino,"['kah', 'sĩ', 'no', 'ʒˈɛ̃', 'njʊ']",3
carcinogêneo,"['car', 'ci', 'no', 'gê', 'ne', 'o']",adjetivo,"['kah', 'sĩ', 'no', 'ʒˈẽ', 'njʊ']",3
carcinoma,"['car', 'ci', 'no', 'ma']",nome masculino,"['kah', 'sĩ', 'nˈõ', 'mɐ']",2
carcomer,"['car', 'co', 'mer']",verbo,"['kah', 'kõ', 'mˈe']",1
carcomido,"['car', 'co', 'mi', 'do']",adjetivo,"['kah', 'kõ', 'mˈi', 'dʊ']",2
carda,"['car', 'da']",nome feminino,"['kˈaɦ', 'dɐ']",2
cardação,"['car', 'da', 'ção']",nome feminino,"['kaɦ', 'da', 'sˈɐ̃w']",1
cardada,"['car', 'da', 'da']",nome feminino,"['kaɦ', 'dˈa', 'dɐ']",2
cardador,"['car', 'da', 'dor']",nome masculino,"['kaɦ', 'da', 'dˈo']",1
cardador,"['car', 'da', 'dor']",adjetivo,"['kaɦ', 'da', 'dˈo']",1
cardal,"['car', 'dal']",nome masculino,"['kaɦ', 'dˈaw']",1
cardamomo,"['car', 'da', 'mo', 'mo']",nome masculino,"['kaɦ', 'dã', 'mˈõ', 'mʊ']",2
cardanho,"['car', 'da', 'nho']",nome masculino,"['kaɦ', 'dˈɐ̃', 'ɲʊ']",2
cardão,"['car', 'dão']",adjetivo,"['kaɦ', 'dˈɐ̃w']",1
cardápio,"['car', 'dá', 'pi', 'o']",nome masculino,"['kaɦ', 'dˈa', 'pjʊ']",3
cardar,"['car', 'dar']",verbo,"['kaɦ', 'dˈa']",1
cardeal,"['car', 'de', 'al']",nome masculino,"['kaɦ', 'dʒi', 'ˈaw']",1
cardeal,"['car', 'de', 'al']",adjetivo,"['kaɦ', 'dʒi', 'ˈaw']",1
cardear,"['car', 'de', 'ar']",verbo,"['kaɦ', 'dʒi', 'ˈa']",1
cárdeno,"['cár', 'de', 'no']",adjetivo,"['kˈaɦ', 'dẽ', 'nʊ']",3
cardíaca,"['car', 'dí', 'a', 'ca']",nome feminino,"['kaɦ', 'dʒˈi', 'a', 'kɐ']",3
cardíaco,"['car', 'dí', 'a', 'co']",nome masculino,"['kaɦ', 'dʒˈi', 'a', 'kʊ']",3
cardíaco,"['car', 'dí', 'a', 'co']",adjetivo,"['kaɦ', 'dʒˈi', 'a', 'kʊ']",3
cardial,"['car', 'di', 'al']",adjetivo,"['kaɦ', 'dʒi', 'ˈaw']",1
cardim,"['car', 'dim']",adjetivo,"['kaɦ', 'dʒˈĩ']",1
cardina,"['car', 'di', 'na']",nome feminino,"['kaɦ', 'dʒˈĩ', 'nɐ']",2
cardinal,"['car', 'di', 'nal']",adjetivo,"['kaɦ', 'dʒĩ', 'nˈaw']",1
cardinal,"['car', 'di', 'nal']",nome masculino,"['kaɦ', 'dʒĩ', 'nˈaw']",1
cardinalato,"['car', 'di', 'na', 'la', 'to']",nome masculino,"['kaɦ', 'dʒĩ', 'na', 'lˈa', 'tʊ']",2
cardinalício,"['car', 'di', 'na', 'lí', 'ci', 'o']",adjetivo,"['kaɦ', 'dʒĩ', 'na', 'lˈi', 'sjʊ']",3
cardiofilo,"['car', 'di', 'o', 'fi', 'lo']",adjetivo,"['kaɦ', 'dʒjo', 'fˈi', 'lʊ']",2
cardiografia,"['car', 'di', 'o', 'gra', 'fi', 'a']",nome feminino,"['kaɦ', 'dʒjo', 'gɾa', 'fˈi', 'ɐ']",2
cardiográfico,"['car', 'di', 'o', 'grá', 'fi', 'co']",adjetivo,"['kaɦ', 'dʒjo', 'gɾˈa', 'fi', 'kʊ']",3
cardiograma,"['car', 'di', 'o', 'gra', 'ma']",nome masculino,"['kaɦ', 'dʒjo', 'gɾˈɐ̃', 'mɐ']",2
cardioide,"['car', 'di', 'oi', 'de']",adjetivo,"['kaɦ', 'dʒjo', 'ˈi', 'dʒɪ']",2
cardioide,"['car', 'di', 'oi', 'de']",nome masculino,"['kaɦ', 'dʒjo', 'ˈi', 'dʒɪ']",2
cardiologia,"['car', 'di', 'o', 'lo', 'gi', 'a']",nome feminino,"['kaɦ', 'dʒjo', 'lo', 'ʒˈi', 'ɐ']",2
cardiológico,"['car', 'di', 'o', 'ló', 'gi', 'co']",adjetivo,"['kaɦ', 'dʒjo', 'lˈɔ', 'ʒi', 'kʊ']",3
cardiologista,"['car', 'di', 'o', 'lo', 'gis', 'ta']",nome masculino,"['kaɦ', 'dʒjo', 'lo', 'ʒˈiʃ', 'tɐ']",2
cardiologista,"['car', 'di', 'o', 'lo', 'gis', 'ta']",nome feminino,"['kaɦ', 'dʒjo', 'lo', 'ʒˈiʃ', 'tɐ']",2
cardiomalacia,"['car', 'di', 'o', 'ma', 'la', 'ci', 'a']",nome feminino,"['kaɦ', 'dʒjo', 'ma', 'la', 'sˈi', 'ɐ']",2
cardiométrico,"['car', 'di', 'o', 'mé', 'tri', 'co']",adjetivo,"['kaɦ', 'dʒjo', 'mˈɛ', 'tɾi', 'kʊ']",3
cardiomiopatia,"['car', 'di', 'o', 'mi', 'o', 'pa', 'ti', 'a']",nome feminino,"['kaɦ', 'dʒjõ', 'mi', 'o', 'pa', 'tʃˈi', 'ɐ']",2
cardiopata,"['car', 'di', 'o', 'pa', 'ta']",nome masculino,"['kaɦ', 'dʒjo', 'pˈa', 'tɐ']",2
cardiopata,"['car', 'di', 'o', 'pa', 'ta']",nome feminino,"['kaɦ', 'dʒjo', 'pˈa', 'tɐ']",2
cardiopatia,"['car', 'di', 'o', 'pa', 'ti', 'a']",nome feminino,"['kaɦ', 'dʒjo', 'pa', 'tʃˈi', 'ɐ']",2
cardiopulmonar,"['car', 'di', 'o', 'pul', 'mo', 'nar']",adjetivo,"['kaɦ', 'dʒjo', 'puw', 'mõ', 'nˈa']",1
cardiorrespiratório,"['car', 'di', 'or', 'res', 'pi', 'ra', 'tó', 'ri', 'o']",adjetivo,"['kaɦ', 'dʒjo', 'ɦeʃ', 'pi', 'ɾa', 'tˈɔ', 'ɾjʊ ou kaɦ', 'dʒjo', 'ɦeʃ', 'pi', 'ɾa', 'tˈɔ', 'ɾjʊ']",3
cardiotónico,"['car', 'di', 'o', 'tó', 'ni', 'co']",adjetivo,"['kaɦ', 'dʒjo', 'tˈɔ̃', 'ni', 'kʊ']",3
cardiovascular,"['car', 'di', 'o', 'vas', 'cu', 'lar']",adjetivo,"['kaɦ', 'dʒjo', 'vaʃ', 'ku', 'lˈa']",1
cardioversão,"['car', 'di', 'o', 'ver', 'são']",nome feminino,"['kaɦ', 'dʒjo', 'veh', 'sˈɐ̃w']",1
cardo,"['car', 'do']",nome masculino,"['kˈaɦ', 'dʊ']",2
cardo,"['car', 'do']",adjetivo,"['kˈaɦ', 'dʊ']",2
cardume,"['car', 'du', 'me']",nome masculino,"['kaɦ', 'dˈũ', 'mɪ']",2
careca,"['ca', 're', 'ca']",nome masculino,"['ka', 'ɾˈɛ', 'kɐ']",2
careca,"['ca', 're', 'ca']",nome feminino,"['ka', 'ɾˈɛ', 'kɐ']",2
careca,"['ca', 're', 'ca']",adjetivo,"['ka', 'ɾˈɛ', 'kɐ']",2
carecente,"['ca', 're', 'cen', 'te']",adjetivo,"['ka', 'ɾe', 'sˈẽ', 'tʃɪ']",2
carecer,"['ca', 're', 'cer']",verbo,"['ka', 'ɾe', 'sˈe']",1
carecidamente,"['ca', 're', 'ci', 'da', 'men', 'te']",advérbio,"['ka', 'ɾe', 'si', 'dã', 'mˈẽ', 'tʃɪ']",2
carecido,"['ca', 're', 'ci', 'do']",adjetivo,"['ka', 'ɾe', 'sˈi', 'dʊ']",2
careiro,"['ca', 'rei', 'ro']",adjetivo,"['ka', 'ɾˈej', 'ɾʊ']",2
carena,"['ca', 're', 'na']",nome feminino,"['ka', 'ɾˈẽ', 'nɐ']",2
carenagem,"['ca', 're', 'na', 'gem']",nome feminino,"['ka', 'ɾẽ', 'nˈa', 'ʒẽj']",2
carenar,"['ca', 're', 'nar']",verbo,"['ka', 'ɾẽ', 'nˈa']",1
carência,"['ca', 'rên', 'ci', 'a']",nome feminino,"['ka', 'ɾˈẽ', 'sjɐ']",3
carenciado,"['ca', 'ren', 'ci', 'a', 'do']",adjetivo,"['ka', 'ɾẽ', 'si', 'ˈa', 'dʊ']",2
carente,"['ca', 'ren', 'te']",adjetivo,"['ka', 'ɾˈẽ', 'tʃɪ']",2
carestia,"['ca', 'res', 'ti', 'a']",nome feminino,"['ka', 'ɾeʃ', 'tʃˈi', 'ɐ']",2
careta,"['ca', 're', 'ta']",adjetivo,"['ka', 'ɾˈe', 'tɐ']",2
careta,"['ca', 're', 'ta']",nome feminino,"['ka', 'ɾˈe', 'tɐ']",2
